AOA,CM
3.4101382488479253,0.0044795221843002
3.225806451612904,0.009470989761092
2.8571428571428577,0.0206058020477815
2.6728110599078327,0.0244453924914675
2.119815668202765,0.0348122866894197
1.8433179723502315,0.0405716723549487
1.5668202764976975,0.0459470989761091
1.1981566820276477,0.0513225255972695
0.5990783410138221,0.0593856655290101
0.2764976958525373,0.0636092150170647
-0.5529953917050712,0.0724402730375426
-0.829493087557605,0.0766638225255972
-1.2442396313364057,0.079735494880546
-1.7511520737327189,0.0843430034129692
-2.3041474654377865,0.087414675767918
-3.225806451612904,0.0935580204778156
-3.548387096774192,0.0954778156996586
-9.308755760368662,0.0954778156996586
-14.56221198156682,0.0152303754266211
-14.746543778801843,0.0106228668941978
-14.838709677419356,-0.0016638225255973
