edge,flap,tors
0.0026545722960749575,0.11072786468955018,0.005781153298525834
0.0029392961437026636,0.11313316403224374,0.005587772368846426
0.003238442906060364,0.11561311554100559,0.0053968339217554395
0.0035517205486880732,0.11816682752825292,0.005208541532420313
0.003878779419578539,0.12079320847170291,0.005023087964125134
0.004219220219478799,0.12349101496232377,0.004840649328375797
0.004572602734948256,0.1262588911260227,0.0046613809896369745
0.0049384337058073135,0.12909527259670137,0.0044854265152386155
0.005316153158979256,0.13199829954431727,0.004312924724711037
0.005705131362289188,0.13496580131809105,0.004144009287995023
0.006104665530809659,0.13799527694246588,0.003978808404474562
0.006513976546800356,0.14108387569309364,0.0038174444765600797
0.006932205688265907,0.1442283776754425,0.0036600337904998063
0.007358411383413622,0.14742517455188126,0.0035066862073834465
0.007791589323570734,0.15067036833273773,0.0033574963971185635
0.008230694147616052,0.1539598610316919,0.0032125372752001883
0.008674628715951394,0.15728927826500566,0.003071866365675502
0.009122234456450919,0.1606539115274915,0.0029355303724289358
0.009572292488802816,0.16404871550779362,0.002803565435335217
0.010023524966546581,0.1674683048398761,0.0026759973815748198
0.010474596664685733,0.17090695242005902,0.0025528420032487615
0.010924116814298291,0.1743585893699037,0.0024341053626567516
0.011370640120908318,0.1778168089641472,0.0023197839643978578
0.011812667896883604,0.18127487275103066,0.0022098649699435224
0.012248651465998697,0.18472571455634315,0.002104326748191503
0.012676996028842931,0.18816194624115268,0.002003139438910065
0.013096064773443147,0.1915758822946418,0.001906265344591809
0.013504185407026989,0.19495960011907434,0.0018136592487851993
0.013899654056465377,0.19830494702091803,0.0017252689540640618
0.01428073760676298,0.20160351712911817,0.0016410359183688823
0.014645678762556184,0.20484667264785666,0.0015608957720552785
0.014992701395374388,0.20802556669100727,0.0014847788732265594
0.015320026955556992,0.21113127284710423,0.0014126108834414859
0.015625906695749966,0.2141550546413219,0.0013443133631965655
0.01590862315429315,0.2170883181967304,0.001279804349554792
0.016166477571587866,0.21992243204750891,0.0012189988748397967
0.016397799124466168,0.22264876490806318,0.0011618095473285544
0.01660101603486055,0.22525921521146966,0.0011081472299864052
0.016774686324143275,0.22774638677835213,0.001057921732556006
0.01691745408257884,0.2301031614593223,0.0010110423616930492
0.017028048135597645,0.23232262996266925,0.000967418460434439
0.017105470492697873,0.23439935732395853,0.0009269603734916278
0.01714902519407656,0.23632949114559249,0.000889580184006098
0.017158161792010934,0.23810957396356533,0.0008551918372192397
0.017132477812763194,0.23973651042746968,0.0008237115374266779
0.017071724525244567,0.24120757547775143,0.0007950585258750766
0.016975966389719203,0.24252138407441987,0.0007691557905971175
0.016845665824729992,0.2436783747766503,0.0007459307891999147
0.01668153100031843,0.24467981333659794,0.0007253159779338446
0.016484431989664733,0.24552726214144988,0.0007072491549624091
0.016255393458051402,0.24622255207450117,0.0006916740115565658
0.015995587093365123,0.24676776521121524,0.0006785407734868898
0.015706323119136643,0.2471652176907675,0.0006678067825207912
0.015389040973180518,0.24741744262560547,0.0006594370090490116
0.015045299242503009,0.2475271731535044,0.0006534044925272275
0.014676761277811609,0.247497303843458,0.0006496906052138192
0.01428515939305174,0.24733072790479926,0.000648284655082024
0.013872289286818452,0.2470303521108804,0.0006491842276549776
0.013440025078895421,0.24659924036112546,0.0006523960655155502
0.012990307933731566,0.24604060276365894,0.0006579361423596278
0.012525134141556921,0.24535778169968706,0.0006658296076447702
0.01204654304266623,0.24455423823246925,0.0006761106530074609
0.011556604890434512,0.2436335389842347,0.0006888223029010346
0.011057408744281318,0.2425993435197339,0.0007040161307596178
0.010551050480833504,0.24145539226485246,0.0007217519024264764
0.010039621007807297,0.24020549498072633,0.0007420971490544409
0.009525194760732797,0.23885351980633782,0.0007651266721445084
0.009009818557668128,0.23740338287567772,0.0007909219838311691
0.008495500881579887,0.2358590385092674,0.000819570685945662
0.007984201654189399,0.23422446997418656,0.000851165791788147
0.007477822558886615,0.23250368080176603,0.0008858049949126954
0.006978190655134709,0.2307006252099486,0.0009235896661251039
0.006487048762534901,0.22881918075528201,0.0009646239267440014
0.006006057278165021,0.22686321366109005,0.0010090140395258183
0.005536790789480379,0.2248366034647226,0.0010568676553772412
0.005080731527591219,0.22274323675093724,0.0011082929064255495
0.004639263481286697,0.22058700054519312,0.0011633974666027122
0.004213667233474435,0.21837177602765592,0.0012222875975202584
0.003805115534358159,0.2161014325670536,0.001285067185810374
0.0034146696195823593,0.2137798220575141,0.0013518367777435104
0.003043276275942117,0.2114107735410337,0.001422692616931568
0.00269176565183667,0.20899808809846282,0.0014977256908984885
0.002360849804476622,0.2065455339924577,0.0015770207922357427
0.002051121970967778,0.20405684204666705,0.0016606555999594127
0.001763056545815575,0.20153570124647666,0.0017486997865497282
0.0014970097431452583,0.19898575454787015,0.001841214155983671
0.001253220918030859,0.19641059488234403,0.0019382498178694585
0.0010318145177849348,0.19381376134730188,0.002039847402558777
0.000832802630889354,0.19119873557290878,0.0021460363218521634
0.0006560880984512481,0.18856893825796778,0.0022568340796257722
0.0005014681506497304,0.18592772586897444,0.0023722456363973773
0.00036863852859688845,0.18327838749805295,0.002492262831517744
0.0002571980503672986,0.18062414187698092,0.0026168638663232606
0.0001666535786468535,0.1779681345459206,0.002746012851219418
9.642534650550075e-05,0.1753134351767855,0.0028796594192857005
4.5852597197892274e-05,0.17266303505236033,0.0030177384086022704
1.4199158081473436e-05,0.17001979107964252,0.0031601691940259385
6.608636687715958e-07,0.16738640417650294,0.003306855292988343
4.373432403219706e-06,0.16476546971629635,0.003457684650470828
2.4419188364685257e-05,0.16215949517354497,0.0036125298074721358
5.983354045464259e-05,0.1595708995451155,0.0037712479775838135
0.00010961147480424309,0.1570020124403463,0.0039336811812544165
0.0001727140264671942,0.15445507329672106,0.004099656452986016
0.0002480746951146837,0.15193223073789308,0.0042689861209349025
0.0003346057713768164,0.1494355420791999,0.004441468157418486
0.00043120454254163876,0.14696697298524314,0.004616886598453217
0.0005367593484827018,0.14452839728371594,0.004795012030106565
0.000650155460920055,0.1421215969391423,0.00497560213912348
0.0007702807614086178,0.13974826218956932,0.005158402324985171
0.0008960311957740855,0.13740999184852698,0.00534314637027623
0.0010263159850625195,0.13510829377375813,0.005529557165976782
0.001160062575418861,0.13284458550334652,0.005717347488059848
0.0012962213116457636,0.13062019505893255,0.005906220821560834
0.0014337698215032193,0.1284363619147357,0.006095872228097754
0.0015717171000761419,0.12629423813010368,0.006285989252655989
0.0017091072857501177,0.12419488964229816,0.006476252865312431
0.0018450231214813268,0.12213929771522278,0.006666338433458468
0.0019785890971153255,0.12012836053880804,0.006855916719991975
0.0021089809046808314,0.1181628250803485,0.00704465333028675
0.0022354295529423726,0.11624328342460193,0.00723220946766048
0.0023572172232276503,0.11437024735053483,0.007418244601622941
0.002473678022518015,0.1125441597569593,0.007602417844235565
0.0025841991885466554,0.11076539703271564,0.007784389051239463
0.0026882220132887803,0.10903427128356777,0.007963819903401724
0.002785242481891607,0.10735103262252887,0.008140374979708669
0.002874811636832089,0.10571587151989428,0.008313722818422402
0.002956535678124006,0.10412892120354438,0.008483536961590958
0.003030075811141038,0.10259026009966525,0.008649496978729684
0.0030951478542516394,0.10109991430384085,0.008811289465552857
0.0031515216189808353,0.09965786007236953,0.00896860901381135
0.00319902007582736,0.09826402632364205,0.009121159148484504
0.00323751831917516,0.09691829713948719,0.009268653228779643
0.0032669423449525723,0.09562051425653866,0.009410815309609823
0.0032872676548142987,0.09437047953790588,0.009547380960448833
0.003298517700657358,0.09316795741572988,0.009678098038699344
0.0033007621832384466,0.09201267729557296,0.009802727414955945
0.0032941152185419404,0.0909043359140228,0.009921043647796366
0.0032787090292402065,0.08984281575642378,0.01003283551861184
0.003254672057044579,0.08882836727184153,0.01013790652172812
0.0032221536796548755,0.08786138137966494,0.010236075101514884
0.003181344709657151,0.08694219753052741,0.010327174503646485
0.003132476028341104,0.08607110609246421,0.010411052864976306
0.0030758172025892624,0.08524835133090496,0.01048757358647812
0.0030116749722602283,0.08447413433823546,0.010556615663533286
0.002940391614002842,0.08374861588602013,0.010618073966076714
0.0028623431911600347,0.08307191918245128,0.010671859467831748
0.002777937699458139,0.08244413251882313,0.010717899424191659
0.002687613118080899,0.08186531178992178,0.010756137498508294
0.0025918353755826117,0.08133548287437345,0.010786533836747237
0.002491096239909142,0.08085464386221129,0.010809065090665046
0.00238591045666015,0.0804227747616988,0.010823724399043225
0.0022767862584573634,0.08004015368274849,0.010830521687250622
0.0021642279581882435,0.0797073446108762,0.010829483510968503
0.002048763589555062,0.07942488473967702,0.010820651927614769
0.0019309426606400365,0.07919329092847686,0.010804083728027877
0.0018113344617485699,0.07901306163012456,0.010779850192503425
0.0016905262993962581,0.07888467868521412,0.010748036811787367
0.001569121664268534,0.07880860890135113,0.01070874297227283
0.0014477383369806114,0.07878530540191409,0.01066208160650768
0.0013270064355869091,0.07881520872917379,0.01060817881036286
0.0012075634725261838,0.0788988003250407,0.010547173428305226
0.0010900471329848452,0.07903671648528901,0.010479216608306991
0.0009750983051234186,0.0792296971651833,0.01040447123985391
0.0008633659342380208,0.07947847650077002,0.010323111179488356
0.0007555049737128425,0.07978378562635816,0.01023532054936363
0.0006521744801126166,0.08014635270153897,0.010141293207959498
0.0005540356523413288,0.08056690267061502,0.010041232201829642
0.0004617498201799703,0.08104615668432413,0.009935349201085667
0.0003759763845315913,0.08158483117227797,0.009823863920281041
0.0002973707119982688,0.08218363655451787,0.009707003526455586
0.0002265815400226588,0.0828432984672122,0.009585002036113644
0.0001642476965584959,0.08356464342790149,0.009458099702917517
0.00011099782997753412,0.08434857529839894,0.009326542363202147
6.745038968147883e-05,0.08519598865984238,0.009190580647151718
3.4211420623594625e-05,0.0861077683879427,0.009050469230429337
1.187239232707484e-05,0.08708478643340967,0.00890646622011646
1.0079918414214593e-06,0.08812789823320759,0.008758832540699361
2.1738859516535164e-06,0.08923793867750295,0.008607831323093456
1.5904456968216338e-05,0.09041571762790185,0.00845372729816122
4.2710516894116454e-05,0.09166201498234827,0.008296786196220105
8.307700520088347e-05,0.09297757528386466,0.008137274153993084
0.00013746070196251508,0.09436310509152933,0.00797545709966379
0.00020628816779687248,0.09581929028833493,0.007811599960246871
0.00028995362442816046,0.09734678645325238,0.007645966145905087
0.0003888165537358136,0.09894618869989835,0.0074788172060513145
0.0005031994338220103,0.10061802461130008,0.007310412272284061
0.0006333854867447354,0.10236274613582048,0.007141007544137608
0.000779616455585911,0.10418072106390236,0.006970855790713507
0.0009420901986738035,0.10607222530192069,0.006800205682448535
0.0011209582216239133,0.10803743473084443,0.006629301163145131
0.0013163236876103208,0.11007641410944571,0.006458381231813899
0.001528239616302069,0.11218910554056225,0.006287679723852104
0.0017567069664600882,0.11437531794418518,0.006117424909159376
0.002001672799223526,0.1166347163035214,0.005947839109557572
0.0022630285338153004,0.11896681064571597,0.005779138337599615
0.0025406083046304686,0.12137094479863568,0.005611531957290128
0.0028341874284333484,0.12384628496944723,0.005445222367256648
0.0031434809902147493,0.12639180819559007,0.005280404706860689
0.0034681533226989243,0.12900636968121007,0.005117259163857849
0.0038078283181934686,0.1316887555024084,0.004955945710358736
0.00416207722052735,0.1344375703720691,0.004796614768499773
0.004530404953498406,0.13725114133603622,0.004639415335620423
0.004912247142335999,0.14012750380920794,0.00448449455718235
0.005306966866317819,0.14306438281518832,0.004331997383266558
0.005713851403995757,0.1460591742436549,0.004182066208496246
0.00613210896228832,0.1491089260041875,0.004034840509109898
0.0065608654030704944,0.15221031920806072,0.003890456479622182
0.006999160981849292,0.15535964951241632,0.0037490466723448124
0.007445947115403234,0.15855280877767786,0.0036107396434369977
0.007900117174252892,0.1617854418568786,0.0034756472700204653
0.00836052975448889,0.16505303908741775,0.0033438584964222565
0.008825989143216743,0.16835081090664283,0.0032154493495359852
0.009295236856708036,0.1716736374351789,0.0030904870459970537
0.009766953029622306,0.17501606765117517,0.0029690301354811663
0.010239758019327241,0.17837231830075087,0.0028511286374451957
0.01071221424456427,0.18173627448438442,0.00273682420189846
0.011182827838485584,0.18510149288880268,0.0026261502278366925
0.011650049140163595,0.18846120983611753,0.0025191318041117884
0.012112275346635212,0.19180834725706933,0.002415786019411764
0.012567854918849377,0.19513551759992248,0.0023161224960788498
0.013015090771795027,0.1984350344213622,0.0022201436826638633
0.013452247441009618,0.2016989886266408,0.00212784495514913
0.013877555690123318,0.204919270216251,0.0020392149666243822
0.014289213929056575,0.20808752992708773,0.0019542362019449103
0.014685393177453019,0.21119520118231347,0.0018728853438573598
0.015064242249753234,0.21423352320266206,0.001795133687344511
0.015423897338269498,0.217193605961662,0.001720947576787004
0.01576252053160679,0.22006677044609765,0.0016502888657478826
0.01607830792700591,0.22284456571520134,0.0015831153836381498
0.016369470384604373,0.22551851743947454,0.0015193813077163743
0.01663424289697034,0.22808016712703147,0.0014590375791351412
0.016870942387581186,0.23052149947416986,0.0014020324579475094
0.017078012203095204,0.2328352300358262,0.0013483120959186714
0.017253991882391136,0.23501447933279263,0.0012978209894007183
0.017397502266532486,0.23705258974885104,0.001250502377516843
0.017507404910075762,0.2389441897319147,0.001206299040498607
0.017582863831598346,0.24068552545739447,0.0011651539958053142
0.01762321977429391,0.24227347646496192,0.0011270105593965555
0.017627961180259073,0.24370529477190725,0.0010918125316416976
0.01759673062894484,0.24497861126706486,0.0010595048113082465
0.017529448222236878,0.2460921734507905,0.0010300340412492156
0.017426439910912434,0.24704658658042047,0.0010033492430357037
0.01728832381775051,0.24784355107932896,0.0009794023186655717
0.017115885051321705,0.2484850681033245,0.0009581483048752366
0.016910068324944103,0.24897340424340075,0.0009395457893523012
0.01667197068253863,0.24931107269699665,0.0009235575351803236
0.016402833286383277,0.24950081479886863,0.0009101510607863217
0.01610403234768283,0.24954558164969676,0.0008992991623605604
0.01577706928932518,0.2494485159479291,0.000890980375091577
0.015423560234754996,0.2492129341296157,0.0008851793702332044
0.015045195961678045,0.24884214029915624,0.0008818863698733028
0.014643732050072885,0.24833941440399893,0.0008810974225174678
0.014221008336948865,0.24770817731888814,0.0008828155924027718
0.013778938390178287,0.2469519834102794,0.0008870511433589284
0.013319497708438072,0.24607450586578009,0.0008938215639790549
0.01284471172770433,0.2450795223433613,0.0009031515204438181
0.012356643737215038,0.24397090115792117,0.0009150727409585033
0.011857382795869297,0.24275258804689148,0.0009296238326523539
0.0113490317371835,0.24142859354380716,0.0009468500321338371
0.01083369534736429,0.24000298098036815,0.0009668028913390854
0.010313468796823759,0.23847985512975262,0.0009895399007471572
0.009790426400639603,0.23686335149674226,0.0010151240524595823
0.009266610778138104,0.2351576262536516,0.0010436233460486928
0.00874402247603773,0.23336684681514097,0.0010751102404661138
0.008224610113520688,0.23149518303976693,0.0011096610556670095
0.007710251921235486,0.22954672589219158,0.0011473550306492694
0.007202746951643131,0.2275254685984519,0.001188273555867025
0.006703818554470288,0.2254353841538698,0.0012324997888630528
0.0062151098572390834,0.22328044199262062,0.0012801180241941094
0.005738176930893708,0.2210646016939228,0.0013312129189461627
0.005274482601545451,0.21879180658009723,0.0013858686864743628
0.004825390961903247,0.2164659776953121,0.0014441682737459324
0.004392162598117602,0.21409100815783488,0.001506192527813037
0.0039759505418499545,0.2116707578663197,0.0015720193566615623
0.003577796951851802,0.2092090485401132,0.0016417228897030796
0.003198630524015184,0.2067096590736548,0.001715372643173276
0.002839264623775624,0.2041763211854674,0.0017930326956614507
0.0025003961299422672,0.20161271534293854,0.0018747608789226222
0.0021826049745222315,0.1990224669450288,0.001960607989017676
0.0018863543589197162,0.19640914274618335,0.002050617022688473
0.0016119916230413645,0.1937762475060243,0.002144822443705678
0.0013597497403407006,0.19112722085081346,0.0022432494837291684
0.0011297494086949498,0.18846543433418148,0.002345913481995289
0.0009220017042325749,0.18579418868616757,0.002452819267894911
0.0007364112628206027,0.18311671124118165,0.0025639605902326606
0.0005727799518762133,0.18043615353704942,0.0026793195966635396
0.0004308109934827485,0.17775558907881972,0.0027988663664903868
0.0003101134984589783,0.17507801126245076,0.0029225584996774813
0.00021020737004343552,0.17240633145486006,0.003050340764593388
0.0001305285352009022,0.16974337722807034,0.0031821448066436417
7.043446122304903e-05,0.16709189074632289,0.0033178889195926613
2.9209576944704103e-05,0.16445449032653797,0.0034574775720287946
6.071997619340404e-06,0.16183363254970407,0.003600800951936034
1.8140613604270128e-07,0.15923164700448092,0.0037477351912447204
1.0645945756227153e-05,0.15665077199571611,0.0038981427436939227
3.6528466504470314e-05,0.15409315521047118,0.004051872532649451
7.685276660332133e-05,0.1515608536126258,0.004208760132157329
0.00013060980251356941,0.14905583343184872,0.004368628012246528
0.00019676383517460894,0.1465799702725651,0.004531285848463346
0.00027425848189029713,0.14413504934644422,0.0046965308940863934
0.0003620226453190055,0.14172276583115076,0.004864148413113845
0.00045897629310945266,0.13934472535777043,0.005033912171811337
0.0005640360638584577,0.13700244462889996,0.00520558498632468
0.0006761206772359258,0.13469735216886766,0.005378919323596238
0.0007941561283106356,0.13243078920694712,0.00555365795257935
0.0009170806483016745,0.1302040106937461,0.005729534642520519
0.0010438494161611558,0.12801818645022273,0.005906274904877381
0.001173439007549646,0.12587440244799447,0.0060835967752597715
0.0013048515698848191,0.12377366221880098,0.006261211631623892
0.0014371187142136106,0.12171688839014991,0.006438825044814609
0.0015693051166685346,0.11970492434334024,0.00661613765743894
0.0017005118242096526,0.11773853598923219,0.006792846086964899
0.0018298792612166112,0.11581841365632234,0.00696864384887347
0.001956596411465277,0.11394510461821834,0.007143220692989882
0.0020799047431817198,0.11211901079321446,0.007316263304147781
0.0021990941551937146,0.11034046302658143,0.007487457919662369
0.0023135038003836285,0.10860973143467136,0.007656491589049174
0.0024225232666735762,0.10692702782080733,0.007823053172956153
0.002525593494818474,0.10529250794317452,0.007986834320507069
0.0026222074312398894,0.10370627381508889,0.00814753043562045
0.0027119104249982017,0.10216837603436575,0.0083048416287456
0.002794300378883333,0.10067881613359489,0.008458473650090491
0.0028690276652355144,0.09923754894283081,0.008608138800545746
0.002935794817637062,0.09784448495610597,0.008753556816668649
0.0029943560100495104,0.09649949269315207,0.008894455726264556
0.003044516335311625,0.09520240104776596,0.009030572671289037
0.003086130895166387,0.09395300161437956,0.009161654694991748
0.0031191037141545756,0.09275105098458757,0.009287459490430455
0.0031433864898031995,0.09159627300564128,0.009407756107699852
0.0031589771915548678,0.09048836099324027,0.009522325617444065
0.003165918520833871,0.08942697989132617,0.009630961728451503
0.0031642962445329287,0.08841176837201413,0.009733471357366658
0.003154213198081245,0.08744255691304424,0.009829675061142426
0.0031357685111388965,0.08651954163446077,0.009919407431953556
0.0031090821659955155,0.08564305739858179,0.010002517239871705
0.003074314539619497,0.08481339445491656,0.010078867205548177
0.0030316652093428753,0.08403080057873259,0.010148334020929585
0.0029813717358919203,0.08329548375661727,0.010210808643113675
0.0029237083176177317,0.08260761480691754,0.010266196549327774
0.0028589843209358605,0.0819673299107035,0.010314417946065291
0.002787542695531094,0.08137473303793366,0.01035540793183362
0.0027097582829674308,0.08082989825467501,0.010389116613267782
0.002626036027306112,0.08033287189827504,0.010415509174546438
0.0025368090962547374,0.07988367460847158,0.010434565900224114
0.0024425369212558654,0.07948230320357763,0.010446282151768444
0.0023437031647786685,0.07912873239206518,0.010450668298262257
0.0022407862374071515,0.07882323103543587,0.010447749976588821
0.0021342609969051923,0.07856635954397022,0.010437567928628261
0.0020246264944795743,0.07835865682822803,0.010420176870180424
0.0019124039916208258,0.0782006447274504,0.01039564470509168
0.0017981353678846912,0.07809282961307869,0.010364052265459788
0.0016823814514965439,0.07803570383591245,0.010325493024702365
0.0015657202769998634,0.07802974696102231,0.010280072779758963
0.0014487452735203752,0.07807542677610367,0.010227909303478767
0.001332063387384262,0.07817320005964096,0.010169131968478802
0.0012162909580523257,0.07832355194190035,0.010103881343836578
0.0011020456769057336,0.07852712095250301,0.010032308766053568
0.0009899489114421742,0.07878466127776845,0.009954575821950265
0.0008806313357054474,0.07909692170432685,0.009870853607905825
0.0007747308958691205,0.07946464837675918,0.009781322042255855
0.0006728909351810904,0.07988858452034732,0.009686169369191816
0.0005757582564288886,0.08036946991232202,0.009585591647314318
0.00048398112780675,0.08090804002683519,0.009479792225467349
0.0003982072347669991,0.0815050248432262,0.009368981207334358
0.00031908158078506346,0.08216114730694107,0.009253374906371941
0.00024724423587405584,0.082877126545392,0.00913319529266225
0.00018332642211209833,0.08365377940219557,0.00900866943326601
0.00012794994387475822,0.08449201420874353,0.008880028920097047
8.172764087745797e-05,0.08539272775509268,0.008747509143707097
4.526115041798776e-05,0.08635680511087257,0.008611348582865238
1.913871887340103e-05,0.08738511621347027,0.008471788251796102
3.932974730813638e-06,0.08847851211685187,0.008329071148824177
1.9866927809884043e-07,0.0896378208136372,0.008183441709439196
8.470389741416845e-06,0.09086384262702998,0.00803514526500988
2.9260250133277603e-05,0.09215734516857485,0.007884427508426871
6.305556550330095e-05,0.09351905785950003,0.007731533967912651
0.0001103165157096988,0.09494966601525785,0.007576709490193064
0.00017147399167721054,0.09644982550205448,0.007420197542828166
0.00024692749251677907,0.09802016147493735,0.007262239687965201
0.0003370427717396965,0.0996612406918522,0.007103075285213514
0.00044214952288531,0.10137355923633423,0.006942941048733229
0.0005625391135433466,0.10315753457752519,0.006782070593584664
0.0006984623487740777,0.10501349709913631,0.006620694003227162
0.0008501272746515043,0.10694168123181727,0.0064590374132600815
0.0010176966029953791,0.10894221851157398,0.006297322275360033
0.0012012854533113636,0.11101512798298897,0.00613576500729558
0.0014009596872646742,0.11316030370819921,0.005974577001119731
0.0016167340028661024,0.1153775042924404,0.005813964290618094
0.0018485701021992134,0.11766634232779925,0.005654127226839917
0.0020963749547689373,0.12002627359926255,0.00549526017324617
0.0023599991656028827,0.12245658609141559,0.005337551220877715
0.0026392354567426526,0.12495638884134863,0.005181181923959051
0.002933817270536635,0.12752460068810886,0.005026327056315782
0.003243417502873542,0.13015993897391787,0.004873154388943706
0.0035676473741743614,0.13286090825738772,0.004721824489029464
0.003906062709207844,0.13562584006537004,0.004572486113610171
0.004258168293342478,0.1384529071116419,0.00442527444355568
0.004623406827512372,0.14134003311740978,0.004280318466068661
0.005001149082071467,0.14428482759867933,0.004137745443573768
0.005390690899327428,0.14728457022181102,0.003997680565299077
0.0057912500456863735,0.15033619240146234,0.0038602466462729105
0.006201964560226887,0.15343626759578144,0.003725563188049845
0.006621914758370717,0.15658113225053247,0.003593736063707105
0.007050131640578797,0.15976691003872764,0.003464855644280156
0.007485582148383581,0.1629894131735386,0.00333900423785691
0.007927169978475432,0.16624413996946483,0.0032162561912554627
0.008373736564114703,0.16952627016613095,0.003096677962668971
0.008824062272952399,0.17283066158562152,0.0029803282140119184
0.009276867816675945,0.17615184815693138,0.002867257926181704
0.009730815878196932,0.17948403943310975,0.002757510537213654
0.010184512962906128,0.18282112172385362,0.002651122103308653
0.010636509627169208,0.18615666501055156,0.0025481211806038175
0.011085302359550736,0.18948392852903154,0.002448529017869934
0.011529337753329164,0.1927958637795702,0.002352360083365132
0.011967015476100417,0.19608512287307195,0.0022596223387502602
0.012396693142161035,0.19934410064350302,0.002170317409234818
0.012816691858715855,0.2025649810785924,0.0020844407864123366
0.013225299086106458,0.20573972844526822,0.0020019822474159612
0.013620771672426884,0.2088600795861412,0.0019229262747622376
0.014001340638844319,0.21191756524352492,0.0018472524111035223
0.014365216283608082,0.21490353319625602,0.0017749356464463555
0.014710608252658153,0.21780932159306662,0.0017059468259733354
0.015035753200096083,0.22062649053933914,0.001640253078200705
0.0153389120437372,0.22334673050501916,0.0015778182057628667
0.015618361419520041,0.22596171953611532,0.001518603025859129
0.01587240240974899,0.22846315960564717,0.0014625657914858522
0.016099432902183616,0.23084333258025483,0.001409662703836635
0.01629797519379904,0.23309525276868226,0.001359848440680954
0.01646663028990431,0.2352122102177175,0.0013130765163959811
0.016604079079975763,0.2371877211411044,0.0012692996347137063
0.016709261459927384,0.23901675737307285,0.0012284705247019554
0.016781410862148946,0.24069589197058563,0.0011905425375369136
0.016819906617426068,0.24222214272536877,0.001155469550046476
0.01682427061338815,0.24359289530521927,0.0011232061367077752
0.01679417306702704,0.2448059097109439,0.0010937081812366542
0.016729559958179197,0.24586010251023688,0.001066933450105298
0.016630766977959996,0.24675621727067146,0.0010428421622860388
0.016498400624037606,0.24749601520862818,0.0010213974059939007
0.016333226559143287,0.2480815514975689,0.0010025653150195519
0.01613616245694822,0.2485151418023603,0.0009863154288674587
0.01590827088741243,0.24879934379634414,0.0009726212442838138
0.01565075132071291,0.24893693900977323,0.0009614607238929495
0.015364931328162886,0.24893091477732032,0.0009528167499392141
0.015052257066146978,0.2487844463863174,0.0009466775198480545
0.014714283133229407,0.24850087952615638,0.0009430368809603021
0.014352639791906216,0.24808358112973658,0.0009418938610569267
0.013969017714087654,0.2475358942167695,0.0009432526983542231
0.01356518099053107,0.24686126564180286,0.0009471237939052925
0.013142962659875265,0.2460632721356547,0.0009535240392706506
0.012704253479151115,0.2451456065947766,0.0009624768159473624
0.012250990461456156,0.2441120639576941,0.0009740119138930741
0.0117851453419034,0.24296652758305462,0.0009881653860733019
0.011308713058448768,0.24171295618617653,0.0010049793404520104
0.010823700330862255,0.24035537136254995,0.0010245016707460504
0.010332114417623339,0.23889784571837233,0.0010467857276656944
0.009835952126409506,0.23734449162081664,0.001071889932768975
0.00933718914918787,0.23569945057391153,0.001099877337450165
0.008837769787799153,0.23396688321967976,0.0011308151299579848
0.008339597130419337,0.23215095995858606,0.0011647740936947509
0.007844523733479103,0.23025585217838146,0.0012018280203802056
0.007354342857594204,0.22828572407612482,0.00124205308197065
0.006870774169539209,0.22624467362085227,0.0012855269426868508
0.0063954544678262275,0.2241367028534677,0.0013323279345326797
0.0059299390685633845,0.22196577333722306,0.0013825345897708926
0.005475699585054821,0.21973583383041714,0.0014362250666344913
0.005034118198792683,0.21745081463923088,0.001493476397835382
0.004606482553175243,0.21511462161260023,0.0015543637107617912
0.004193981329089074,0.21273113048944012,0.0016189594397855319
0.003797700510946138,0.2103041815972218,0.0016873325361796093
0.0034186203462315003,0.2078375748839716,0.0017595476806316708
0.0030576129966051937,0.20533506526540604,0.001835664503305193
0.0027154408738236007,0.20280035826925444,0.0019157368163483708
0.0023927556492306257,0.2002371059594328,0.0019998118636677226
0.002090097921343512,0.19764890312356068,0.002087929592668962
0.001807897522139961,0.19503928370832324,0.0021801219525239618
0.0015464744390595985,0.19241171748834343,0.002276412223349949
0.0013060403264740722,0.18976960695549047,0.0023768143804881363
0.0010867005774650368,0.18711628441689954,0.002481332497844794
0.000888456924181455,0.18445500929136222,0.002589960194010685
0.0007112105328290221,0.18178896559514465,0.002702680124606701
0.0005547655574723815,0.17912125960968048,0.002819463524016912
0.0004188331153013084,0.17645491772492852,0.002940269799366875
0.00030303564481752777,0.17379288445347055,0.003065046179287805
0.0002069116075304177,0.17113802061162917,0.003193727419678088
0.0001299203983225198,0.16849309669785184,0.003326235528097686
7.144687107646094e-05,0.1658607305560359,0.0034624790773521243
3.080844901720489e-05,0.16324338903713873,0.0036023530477766147
7.262550105527262e-06,0.16064344676005615,0.0037457392782348376
1.2419347171108571e-08,0.158063187252565,0.003892506544907467
8.213006587512295e-06,0.1555048027527661,0.004042510651606
3.0976876152985805e-05,0.15297039409185859,0.004195594581483631
6.73801146778386e-05,0.15046197069711756,0.0043515887114090185
0.0001164682048395501,0.14798145071782629,0.004510311088032127
0.0001772618344800491,0.14553066127598777,0.004671567764185863
0.0002487626124432489,0.1431113388435423,0.004835153193953383
0.0003299586643920485,0.14072512974762455,0.005000850684434832
0.0004198300838624049,0.13837359080509035,0.005168432901966827
0.0005173542158514937,0.13605819008714234,0.005337662430285571
0.0006215107523056631,0.13378030781439654,0.00550829237788037
0.0007312866209561374,0.13154123738216936,0.005680067031559954
