time,inflow_x,inflow_y,pos_x,pos_y,pos_tors,vel_x,vel_y,vel_tors,accel_x,accel_y,accel_tors,pos_edge,vel_edge,pos_flap,vel_flap
6.866820631254812,0.766044443118978,0.6427876096865394,-0.0361775689118271,0.3934271765663532,0.1519488300394082,0.0524677443300675,-0.1515142932685775,0.0261722946501232,-0.0780161575528602,0.1683645140867983,-0.0533057430189996,0.023790293723027413,0.028929279628706527,0.3943701074852333,-0.15771031050608564
6.897613548883757,0.766044443118978,0.6427876096865394,-0.0345989215900891,0.3888414313481355,0.1527294789993206,0.0500653992168155,-0.1463298586546653,0.0245308552961894,-0.0783359536505122,0.1686732758188089,-0.0543042888656493,0.02496076336596164,0.027220515035032027,0.38957888084475567,-0.15224327667867973
6.928406466512702,0.766044443118978,0.6427876096865394,-0.0330944010994735,0.3844154763824566,0.1534591098399432,0.0476532066486704,-0.1411359163661724,0.022858667802251,-0.0785829900850479,0.1688713977842882,-0.0552263442586616,0.026055304782275926,0.025519514378217745,0.3849566455578947,-0.14676147102805978
6.959199384141647,0.766044443118978,0.6427876096865394,-0.0316642761763539,0.3801495519838348,0.1541368120006022,0.0452334071079453,-0.1359358733243159,0.0211580875325462,-0.0787575186913201,0.1689612959738304,-0.0560714443651235,0.027074419256910086,0.02382728460111299,0.380503986945188,-0.14126883337656307
6.9899923017705925,0.766044443118978,0.6427876096865394,-0.0303087466855122,0.3760437947031692,0.1547617476695386,0.0428082333222233,-0.1307330620549139,0.019431484164875,-0.0788597936196441,0.1689452995170179,-0.0568392427595572,0.028018652336075693,0.022144792999773472,0.376221358752631,-0.13576923987936684
7.020785219399539,0.766044443118978,0.6427876096865394,-0.0290279438600267,0.3720982395774109,0.155333152168528,0.040379910193058,-0.1255307433630889,0.0176812380444883,-0.078890076811016,0.1688256552274102,-0.0575295082925291,0.02888859047295872,0.020472970826445478,0.3721090844924843,-0.13026650429802986
7.051578137028484,0.766044443118978,0.6427876096865394,-0.0278219305459523,0.3683128222990258,0.1558503342267096,0.0379506545560752,-0.1203321088680185,0.0159097366344027,-0.0788486426035947,0.1686045308393096,-0.0581421226098462,0.029684857889647986,0.018812716779272796,0.3681673588210244,-0.12476437910414204
7.082371054657429,0.766044443118978,0.6427876096865394,-0.0266907014565712,0.3646873813089406,0.1563126761462863,0.0355226747992286,-0.1151402834380167,0.0141193710421057,-0.0787357822338906,0.1682840183593402,-0.0586770776132949,0.03040811365797757,0.01716490038583464,0.3643962489570659,-0.11926655645998566
7.113163972286374,0.766044443118978,0.6427876096865394,-0.025634183440533,0.3612216598160934,0.1567196338624766,0.0330981703424498,-0.1099583275224096,0.0123125326244523,-0.0785518082349292,0.1678661375544993,-0.0591344728498565,0.031059049001006797,0.015530365271330261,0.3607956961441051,-0.11377666907623189
7.143956889915319,0.766044443118978,0.6427876096865394,-0.0246522357681032,0.3579153077468338,0.157070736900158,0.0306793309818669,-0.1047892393760047,0.0104916096729555,-0.0782970587180097,0.1673528395610941,-0.0595145128357674,0.03163838481579809,0.01390993230253975,0.35736551715872694,-0.10829829094605009
7.174749807544265,0.766044443118978,0.6427876096865394,-0.0237446504396345,0.3547678836275353,0.1573655882297104,0.0282683361021745,-0.0996359571724298,0.0086589841814769,-0.0779719015254493,0.1667460105987809,-0.0598175043220625,0.032146869417119216,0.012304402599306753,0.35410540586771555,-0.10283493795557004
7.205542725173211,0.766044443118978,0.6427876096865394,-0.0229111525202611,0.3517788564038935,0.1576038640246234,0.0258673537611291,-0.0945013610031063,0.0068170286981186,-0.0775767382427669,0.166047475774707,-0.0600438535079868,0.032585276500689646,0.01071456040589558,0.3510149348361283,-0.09739006837122167
7.236335642802156,0.766044443118978,0.6427876096865394,-0.0221514005046856,0.3489476072004726,0.1577853133234847,0.0234785396504973,-0.0893882747590815,0.0049681032629227,-0.0771120080597376,0.165259002963502,-0.0601940632083897,0.03295440332362342,0.009141175815159663,0.3480935569884025,-0.09196708320503245
7.267128560431101,0.766044443118978,0.6427876096865394,-0.0214649867157925,0.3462734310241451,0.1579097575990153,0.0211040359381113,-0.0842994678933847,0.0031145524327952,-0.0765781914706587,0.1643823067495669,-0.0602687299809528,0.03325506909878481,0.007585007339030685,0.3453406073243886,-0.08656932645950147
7.297921478060046,0.766044443118978,0.6427876096865394,-0.0208514377406717,0.3437555384151324,0.157977090236855,0.0187459699959817,-0.0792376570619893,0.0012587023948906,-0.0759758138049871,0.1634190524187679,-0.0602685412188428,0.03348811359887687,0.006046804319395039,0.3427553046920199,-0.08120008525418317
7.328714395688991,0.766044443118978,0.6427876096865394,-0.020310214907482,0.3413930570494073,0.1579872759268383,0.0164064530196926,-0.0742055076418579,-0.0005971418304778,-0.0757032857413521,0.1628496381231369,-0.060194921106802,0.03365439596522263,0.004527309173977371,0.34033675361815385,-0.0758625898366015
7.359507313317937,0.766044443118978,0.6427876096865394,-0.0198409034217651,0.3391852602858802,0.1579403496618917,0.0140753279776187,-0.0691908921492286,-0.0024507190778005,-0.0765598296034982,0.1636582714304321,-0.0600500497408926,0.03375464304561615,0.00301748024790551,0.33808420003995326,-0.07054352718029643
7.390300230946883,0.766044443118978,0.6427876096865394,-0.0194437801665138,0.3371322615387361,0.1578364150292376,0.011717827450952,-0.0641513764777757,-0.0042998353130858,-0.0772978948753965,0.1643543197962149,-0.0598354671640069,0.03378899687518919,0.0014887367019545527,0.33599780661122614,-0.06519578396795188
7.421093148575828,0.766044443118978,0.6427876096865394,-0.0191196011489293,0.3352347741803974,0.1576756424466688,0.0093375997411631,-0.0590904274463295,-0.0061423439247566,-0.0779176992320985,0.164931440547883,-0.0595601282852456,0.033757185392869225,-5.679648611182399e-05,0.33407838212345853,-0.05982362542403515
7.451886066204773,0.766044443118978,0.6427876096865394,-0.0188690101375662,0.3334934018227461,0.1574582641868725,0.0069382864468721,-0.0540117071831152,-0.0079763740490136,-0.0784188703941902,0.1653892802982787,-0.0592247742869272,0.03365899232365674,-0.001617037492750632,0.3323265876192201,-0.05443151220938535
7.482678983833718,0.766044443118978,0.6427876096865394,-0.0186925385890344,0.3319086351425107,0.1571845697804947,0.0045235406302689,-0.0489188886981798,-0.0098000776452238,-0.0788011032967716,0.1657275543534835,-0.0588300449124583,0.033494254749196754,-0.003189896290651104,0.3307429333785723,-0.04902391919209935
7.513471901462664,0.766044443118978,0.6427876096865394,-0.0185906053268688,0.3304808515787492,0.1568549053614409,0.0020970247473814,-0.0438156537681264,-0.0116116263723203,-0.0790642373568148,0.1659459541641686,-0.0583766411027872,0.03326286298889457,-0.00477327227618094,0.32932777868320895,-0.04360533109261872
7.544264819091609,0.766044443118978,0.6427876096865394,-0.0185635163207651,0.3292103150515926,0.156469673031255,-0.0003375938009423,-0.0387056936706924,-0.0134092134732529,-0.0792082587923555,0.1660441476630647,-0.0578653262548242,0.03296476066135176,-0.0063650547238280715,0.32808133172903936,-0.038180240576331965
7.575057736720554,0.766044443118978,0.6427876096865394,-0.0186114646039123,0.3280971756585268,0.1560293301648741,-0.0027766471894675,-0.0335927099089352,-0.0151910556981898,-0.0792333010175551,0.1660217823422532,-0.0572969243203536,0.03259994485337195,-0.007963123345401748,0.3270036496514404,-0.032753146340871876
7.6058506543495,0.766044443118978,0.6427876096865394,-0.0187345303297112,0.327141469349834,0.1555343886580632,-0.0052164717011705,-0.0284804148406595,-0.0169553951691783,-0.0791396449058762,0.165878488787068,-0.056672317790327,0.03216846639234076,-0.009565348894533877,0.32609463866339183,-0.027328551133036855
7.636643571978445,0.766044443118978,0.6427876096865394,-0.0189326809681886,0.3263431175863285,0.1549854141183878,-0.0076534122679411,-0.0233725321990254,-0.0187005011827373,-0.0789277189523593,0.1656138846004703,-0.0559924456312635,0.031670430218569245,-0.011169593822589925,0.32535405430757763,-0.021910959690892396
7.6674364896073905,0.766044443118978,0.6427876096865394,-0.0192057716423106,0.3257019269829206,0.1543830250016574,-0.0100838270162817,-0.0182727974923135,-0.020424671948904,-0.0785980993245656,0.1652275787065395,-0.0552583011808227,0.031105995853459033,-0.012773712993246315,0.32478150182350124,-0.01650487660831069
7.698229407236336,0.766044443118978,0.6427876096865394,-0.0195535456042946,0.3252175889419124,0.1537278916958162,-0.0125040918145747,-0.0131849582711729,-0.0221262362654805,-0.0781515097904271,0.1647191760220328,-0.0544709300083031,0.03047537795862216,-0.01437555446259415,0.3243764366306052,-0.011114804119410926
7.729022324865281,0.766044443118978,0.6427876096865394,-0.0199756348519112,0.3248896792802774,0.1530207355542938,-0.014910604818129,-0.0081127742520187,-0.0238035551263982,-0.0787032042491832,0.1656136183273898,-0.0536259421884951,0.029778846980389528,-0.0159729603311659,0.32413816492831715,-0.005745239800533111
7.759815242494226,0.766044443118978,0.6427876096865394,-0.0204720892156039,0.3247183810201288,0.1522623304815704,-0.0173341061037082,-0.0030130477446318,-0.0254548543469831,-0.0791833415296705,0.1664754846764786,-0.0527296803607552,0.029016318183621485,-0.017590561671275724,0.324066639270771,-0.0003490432854104009
7.790608160123172,0.766044443118978,0.6427876096865394,-0.0210433978887482,0.3247045268307156,0.1514535020073916,-0.019772392217016,0.0021132181422497,-0.0270785550509325,-0.0795321492344581,0.1672174098770154,-0.0517916286089748,0.028187335339831095,-0.019227222066991276,0.3241625031762665,0.00507219050182974
7.821401077752117,0.766044443118978,0.6427876096865394,-0.0216899538757268,0.3248488770726397,0.1505951197832886,-0.0222214191372456,0.0072623300707182,-0.0286733704045576,-0.0797497275845531,0.1678381843970197,-0.0508133986690928,0.027291487780424215,-0.020880374156169786,0.3244262962973518,0.010513937493991475
7.852193995381063,0.766044443118978,0.6427876096865394,-0.0224120257012378,0.3251520778044113,0.1496880923220295,-0.0246771459296876,0.0124305574578474,-0.0302380632042217,-0.079835255606126,0.168335433574401,-0.0497960532096804,0.026328431915801895,-0.022547431666251144,0.32485840957163764,0.015971650359423665
7.882986913010008,0.766044443118978,0.6427876096865394,-0.023209757068584,0.3256146590831762,0.1487333657296788,-0.0271355063794528,0.0176140965979367,-0.031771428968954,-0.0797881122425901,0.1687067321618093,-0.0487406761372292,0.025297892817847153,-0.024225763170156282,0.3254590844515059,0.02144072070277182
7.913779830638953,0.766044443118978,0.6427876096865394,-0.0240831661760045,0.3262370326890697,0.1477319226879024,-0.029592415147508,0.0228090691048438,-0.0332722965944268,-0.0796078704442382,0.1689495884703473,-0.0476483745329854,0.02419966634789623,-0.02591269478947616,0.3262284116067769,0.026916480387291643
7.944572748267898,0.766044443118978,0.6427876096865394,-0.0250321452197647,0.3270194897940874,0.1466847814152156,-0.0320437737447132,0.0280115198660554,-0.0347395290665741,-0.0792942999976547,0.1690614481255201,-0.0465202770759382,0.023033621292956965,-0.027605512856324444,0.3271663297003854,0.03239420227367998
7.9753656658968435,0.766044443118978,0.6427876096865394,-0.0260564600825468,0.3279621985697374,0.1455929946070059,-0.0344854765929858,0.0332174151124148,-0.0361720241266492,-0.078913162539145,0.1691423106866033,-0.0453575322956486,0.021799701503976678,-0.02930146671775867,0.3282726242272827,0.03786910100311249
8.006158583525789,0.766044443118978,0.6427876096865394,-0.0271557814020214,0.3290652503859864,0.144457648355903,-0.0369154431068933,0.0384258003529569,-0.0375687148824814,-0.078874947882633,0.1698399200029727,-0.0441613068112169,0.020497904163242976,-0.030999321659510203,0.32954697904860364,0.04333975229732861
8.036951501154734,0.766044443118978,0.6427876096865394,-0.0283299103625591,0.3303290143178212,0.1432798610541634,-0.0393442328800306,0.0436556670197151,-0.0389285703655057,-0.0786917512875287,0.1703978981312562,-0.0429332900679559,0.01912810915554658,-0.032707473757403786,0.33098936079799823,0.04882629500856136
8.067744418783679,0.766044443118978,0.6427876096865394,-0.0295787419926675,0.33175408564162,0.1420607820396043,-0.0417673814955049,0.0489027154610163,-0.0402506116301079,-0.0783749238122432,0.1708289672542257,-0.0416783756462781,0.01769010804576553,-0.03442281600757423,0.33259996301128064,0.05432365483434319
8.098537336412626,0.766044443118978,0.6427876096865394,-0.0309020392299906,0.3333409332665519,0.1408015884745789,-0.0441807740686302,0.0541630377783134,-0.041534010418292,-0.0779237079434311,0.1711291484785535,-0.04039771378279,0.01618377788891104,-0.036142485024442284,0.3343788258141207,0.05982721984963296
8.129330254041571,0.766044443118978,0.6427876096865394,-0.0322994379437289,0.3350899038797873,0.1395034824805913,-0.0465802723886742,0.0594326035513251,-0.0427779738912032,-0.0773377834823804,0.1712947293263394,-0.0390924777822686,0.01460907888738882,-0.03786356350333464,0.3363258422835033,0.06533227915449613
8.160123171670516,0.766044443118978,0.6427876096865394,-0.0337704464236939,0.3370012183000039,0.1381676900367011,-0.0489617283850524,0.0647072680417436,-0.043981745339464,-0.0766170348353352,0.1713218839516461,-0.0377638410355328,0.01296605713553163,-0.03958308920813896,0.3384407563366159,0.07083403442285503
8.190916089299462,0.766044443118978,0.6427876096865394,-0.035314445173698,0.3390749679034535,0.1367954598669507,-0.0513209904277109,0.0699827687023023,-0.0451446041858237,-0.0757615605654244,0.1712066856644687,-0.0364129768661797,0.01125484722483857,-0.04129805862789857,0.34072316080742104,0.07632759872606887
8.221709006928407,0.766044443118978,0.6427876096865394,-0.0369306869034801,0.3413111109484695,0.1353880623277835,-0.0536539099216424,0.0752547220714931,-0.0462658659830887,-0.0747716766363648,0.1709451120556558,-0.0350410568489221,0.009475674785442596,-0.04300543095502886,0.3431724955170532,0.08180799565023968
8.252501924557352,0.766044443118978,0.6427876096865394,-0.0386182967252342,0.343709468806785,0.133946788296323,-0.0559563480012841,0.0805186208260937,-0.0473448823602687,-0.0736524228366258,0.1705414644574405,-0.0336492491554742,0.007628858951148232,-0.04470213223324215,0.34578804534064506,0.08727015844593612
8.283294842186297,0.766044443118978,0.6427876096865394,-0.0403762746927808,0.3462697260957695,0.132472948061095,-0.0582243209908646,0.0857700900934514,-0.0483810409177891,-0.0726967468315251,0.1705445778165672,-0.0322387169170166,0.0057148131483849285,-0.04638516291032716,0.3485689425051882,0.09270920435031474
8.314087759815243,0.766044443118978,0.6427876096865394,-0.0422036370779818,0.3489916929213841,0.1309678702167522,-0.06046286592794,0.0910216552302202,-0.0493737650722777,-0.0715997222781832,0.1703854552237023,-0.0308106565998214,0.0037339426502913386,-0.048058197070928454,0.3515144469051421,0.09813821667098359
8.344880677444188,0.766044443118978,0.6427876096865394,-0.0440994106916268,0.3518752953193567,0.1294329005453846,-0.0626676302783075,0.096268320518094,-0.0503225150830497,-0.0703712389575041,0.170074394415195,-0.0293688754430516,0.0016866502814115725,-0.04971790505684489,0.3546239369956031,0.10355168437467195
8.375673595073133,0.766044443118978,0.6427876096865394,-0.0460624930060422,0.3549203103748487,0.1278693996442534,-0.0648345660429727,0.1015054073361139,-0.0512268684454223,-0.0690117045775361,0.1696059840838604,-0.0279144689329107,-0.0004265577397677203,-0.05136115219028214,0.35789663036553626,0.10894448456960854
8.406466512702078,0.766044443118978,0.6427876096865394,-0.0480916570371498,0.3581263685391212,0.1262787406013996,-0.0669596377774619,0.1067280704333844,-0.0520864363879292,-0.0675219881831948,0.1689751322445606,-0.0264485449242899,-0.002605073292520889,-0.05298477145163358,0.3613315885896746,0.11431136471908872
8.437259430331023,0.766044443118978,0.6427876096865394,-0.0501855519497778,0.3614929486499036,0.124662307951036,-0.0690388367977296,0.1119313077619313,-0.0529008642531883,-0.0659031820617036,0.1681766269544859,-0.0249721917724716,-0.004848184041274281,-0.05458557380314036,0.3649277142936771,0.1196469547304136
8.468052347959969,0.766044443118978,0.6427876096865394,-0.0523427039875326,0.3650193730462821,0.1230214966323194,-0.0710681880544411,0.1171099567828547,-0.0536698308974523,-0.0641566107580613,0.1672051568988072,-0.0234864784327089,-0.007155071343955127,-0.056160353136864516,0.36868374837235535,0.12494576450030696
