aero_drag,aero_lift,aero_mom,damp_edge,damp_flap,damp_tors
-0.0003771067821690128,0.0010229037257981912,-5.6024396834334196e-05,-0.0001135154653109655,-4.270259813801731e-06,-6.561529688930963e-06
-0.0003702736689209612,0.0011070426578532679,-5.9534148561794434e-05,-0.00011853478245936308,-5.8985172316050135e-06,-7.546217896164071e-06
-0.00036333807346312935,0.0011924703828327448,-6.292718273685725e-05,-0.0001235225515067343,-7.804787669426453e-06,-8.580781189440385e-06
-0.00035630970931129543,0.0012790656066765413,-6.620265192850341e-05,-0.00012846343576999243,-9.992491472824457e-06,-9.660892343571741e-06
-0.0003492259199447391,0.001367019132702468,-6.935994078837293e-05,-0.00013334185436985525,-1.2463769444248106e-05,-1.0782125675448746e-05
-0.0003421707297314785,0.0014572238052772868,-7.239866172110003e-05,-0.00013814203133152256,-1.5219431622120723e-05,-1.1939970935563442e-05
-0.00033503238468870697,0.0015485344184553366,-7.531815752558853e-05,-0.00014285238142082803,-1.8261359022178113e-05,-1.3129847279480958e-05
-0.00032780803771332917,0.0016409678036019434,-7.81164935306979e-05,-0.00014747357509747034,-2.1598309782718926e-05,-1.4347117278382659e-05
-0.00032050621408344067,0.0017343734135108015,-8.079378364395676e-05,-0.00015199006014346536,-2.5229842657250694e-05,-1.5587117085897867e-05
-0.0003131344774799592,0.0018285956509134452,-8.335038955307183e-05,-0.00015638671898168363,-2.9154302275251486e-05,-1.684522030855522e-05
-0.000305699648031226,0.0019234691734421354,-8.57868829816034e-05,-0.0001606483697571648,-3.336852727210121e-05,-1.8116796341573336e-05
-0.00029820779422693524,0.002018819002558131,-8.810403894952181e-05,-0.00016475983252002153,-3.786781077631915e-05,-1.9397223622266044e-05
-0.0002906642345431855,0.0021144605356209385,-9.030282916514711e-05,-0.00016870598439315375,-4.26458578563323e-05,-2.068190202316821e-05
-0.000283073540063846,0.002210199598563771,-9.238441493349364e-05,-0.00017247181730593706,-4.769474806116835e-05,-2.196626503673105e-05
-0.000275439537899895,0.00230583253814071,-9.435013957561153e-05,-0.00017604249770637566,-5.300490326293677e-05,-2.3245791689703596e-05
-0.000267771265876548,0.002401209963466381,-9.620088144684647e-05,-0.00017940342807011182,-5.856506126069696e-05,-2.4516018164190923e-05
-0.00026010677697404003,0.0024965302745136647,-9.79342118819527e-05,-0.00018254030998799707,-6.436225561609261e-05,-2.577254910341167e-05
-0.00025239956296149865,0.0025911392610692254,-9.955670599949634e-05,-0.00018543955403532594,-7.0382436286516e-05,-2.701108897505852e-05
-0.0002446483362071247,0.0026848433115784958,-0.0001010698367451638,-0.0001880901371402872,-7.66140687411712e-05,-2.822756414895004e-05
-0.00023685392717565643,0.0027773927204878535,-0.00010247574611729942,-0.00019047898600043768,-8.303955700129047e-05,-2.9417857434600033e-05
-0.0002290164282202554,0.0028685305916245733,-0.00010377670803099926,-0.00019259371633445176,-8.963967191403925e-05,-3.057797910524872e-05
-0.00022113519401215526,0.00295799184592429,-0.00010497511673950847,-0.00019442254893706337,-9.639344648373719e-05,-3.1704058062065084e-05
-0.00021322547234554613,0.0030455037443389973,-0.0001060686294131227,-0.00019595437856308385,-0.00010327820065587056,-3.2792350805054385e-05
-0.00020528186814240684,0.0031307864517013434,-0.00010705995423468554,-0.0001971788395074559,-0.00011026957200021893,-3.3839249775972236e-05
-0.00019728124759753004,0.0032135520892147013,-0.00010795705613655075,-0.00019808495803134955,-0.00011734185718847627,-3.4841443901383934e-05
-0.0001892190271189556,0.003293506811016796,-0.00010876282102899211,-0.0001986626800240546,-0.00012446778270222374,-3.57957751562437e-05
-0.00018109118452685368,0.0033703531825820966,-0.000109480104697716,-0.00019890440341929566,-0.00013161822631963682,-3.6699083703336785e-05
-0.00017289295034593694,0.003443789555530762,-0.0001101118071198666,-0.00019880355872413282,-0.0001387625882438142,-3.75483702232008e-05
-0.0001646187738830419,0.0035135111142183067,-0.00011066085598856501,-0.00019835464660677635,-0.0001458688982921873,-3.8340803492214104e-05
-0.00015626231319998282,0.0035792109171201604,-0.00011113019112116811,-0.0001975532913460189,-0.0001529039189141914,-3.9073726382481125e-05
-0.00014781642590756106,0.003640581032274712,-0.00011152274834061806,-0.0001963962918119763,-0.00015983326238490673,-3.974466155432447e-05
-0.0001392731611416349,0.0036973137670002136,-0.00011184144279554443,-0.00019488166906580273,-0.0001666215225897838,-4.035131679610012e-05
-0.00013059338599741337,0.0037514704800180806,-0.00011184288214898279,-0.00019300871031688213,-0.00017323242186499587,-4.0891590020843786e-05
-0.00012178279291983967,0.003802393562461777,-0.00011158861404734374,-0.0001907780090294598,-0.00017962897329077443,-4.13635739316197e-05
-0.00011287743105311426,0.0038473988393880557,-0.0001113671445678396,-0.00018821336588124857,-0.0001857960902510232,-4.177320269853251e-05
-0.00010387152953132142,0.0038862800809751847,-0.00011118332374012823,-0.0001853343058772033,-0.00019171444249034377,-4.212495527609443e-05
-9.474818295172362e-05,0.003918559951643336,-0.00011104354966615142,-0.00018213701328473954,-0.0001973400578135384,-4.241480516007766e-05
-8.548890887758484e-05,0.003943772964460634,-0.00011095348553795664,-0.00017861921634717952,-0.0002026289698599831,-4.263879110206444e-05
-7.607352113035156e-05,0.003961455057423483,-0.00011091832944771375,-0.00017477966390131716,-0.00020753614307218106,-4.2792933358848915e-05
-6.648011553539755e-05,0.0039711478101606,-0.00011094267776209206,-0.00017061826658176652,-0.00021201579588563108,-4.287326960629339e-05
-5.668505588632601e-05,0.003972402357537652,-0.00011103038950791346,-0.000166136200613152,-0.00021602169554913822,-4.287588187391285e-05
-4.666298024228686e-05,0.003964783776415769,-0.0001111844358363576,-0.0001613360216470417,-0.00021950749728211625,-4.2796927294785806e-05
-3.638683294010297e-05,0.00394787593179686,-0.00011140673459906339,-0.00015622178829780906,-0.00022242712655129473,-4.263267241502705e-05
-2.5815586329610023e-05,0.003926427887610783,-0.00011119466962544974,-0.0001507991975328766,-0.00022473520682833107,-4.23795313387394e-05
-1.4943366635785489e-05,0.003898163222081628,-0.00011077157667793261,-0.00014507573441356622,-0.0002263875347834654,-4.203410796150039e-05
-3.779076416506944e-06,0.003861755240342276,-0.00011030052182654214,-0.00013909886631874115,-0.00022739162860904672,-4.16086290044359e-05
7.68511414154301e-06,0.003817228545532236,-0.0001097839435789418,-0.00013289994655593424,-0.00022773651664523232,-4.1108910734512924e-05
1.9464212765092723e-05,0.003764518876888591,-0.00010922184414287873,-0.00012650005418493864,-0.0002274003281399405,-4.053617065615019e-05
3.157220763319444e-05,0.0037036001531258918,-0.00010861377345448283,-0.00011992187803017063,-0.0002263651774037993,-3.989182212532744e-05
4.4021724189461915e-05,0.00363448350900069,-0.0001079588834391907,-0.0001131896775823311,-0.00022461703928743548,-3.917751295495744e-05
5.6826316213623646e-05,0.0035572198561972224,-0.00010725287936918546,-0.0001063293186503092,-0.00022214612267887473,-3.839512855897537e-05
7.00075447245603e-05,0.0034719022770012364,-0.00010648472149871175,-9.936831127958882e-05,-0.00021894722668861118,-3.7546792848963473e-05
8.356727305709809e-05,0.0033786672138203513,-0.00010566407247180457,-9.233529536835753e-05,-0.0002150203281497394,-3.6634960541228644e-05
9.751168085555802e-05,0.003277694386679831,-0.00010478857817244029,-8.525904135338758e-05,-0.00021037143138599753,-3.5662608233191174e-05
0.00011184054116114052,0.003169220151074167,-0.00010385519830921681,-7.81724941958482e-05,-0.0002050112115375213,-3.4632597302936586e-05
0.0001265891046969091,0.0030547245498159176,-0.00010285055079159048,-7.111062042650617e-05,-0.00019895617023982533,-3.354802200583347e-05
0.0001417221852205127,0.0029334150202617298,-0.00010178042854901786,-6.411050591134028e-05,-0.0001922290046705561,-3.2412212744319375e-05
0.00015721918280822136,0.0028057666572318123,-0.0001006392765126117,-5.721414565132887e-05,-0.00018487264668682823,-3.122903020951316e-05
0.00017305622930446945,0.0026722110200490695,-9.942207650201331e-05,-5.04631062309635e-05,-0.00017692271022411225,-3.0002274325639466e-05
0.00018920102074897508,0.0025332346626276165,-9.812326564575734e-05,-4.3901587962022885e-05,-0.0001684216182300563,-2.8736008757404003e-05
0.00020563157880032875,0.0023900351029686006,-9.67367287649859e-05,-3.7576450503762984e-05,-0.0001594183622460209,-2.7434524535569275e-05
0.00022244421272433015,0.002247502659428144,-9.525579041984149e-05,-3.153741956724032e-05,-0.00014996854478829672,-2.6102338015170932e-05
0.00023944943656329938,0.00210138599765777,-9.367251453655925e-05,-2.5839280950166988e-05,-0.00014014154759706476,-2.4744188092119576e-05
0.0002565372902292929,0.0019526981077965177,-9.197383596179929e-05,-2.0551729420346403e-05,-0.00013005972521325715,-2.336503301038717e-05
0.000273622074897238,0.0018020666060404914,-9.015181839346705e-05,-1.5729823368239702e-05,-0.00011979320062994776,-2.1970067154793358e-05
0.0002907930514041838,0.001655258895025905,-8.819814380992616e-05,-1.1431724797570645e-05,-0.00010941783359722426,-2.05648503254012e-05
0.0003079000648471709,0.0015104091651388,-8.610408852233821e-05,-7.718356888120261e-06,-9.901361373651905e-05,-1.9155133905381353e-05
0.00032467395783037967,0.0013655760356889833,-8.3854731508726e-05,-4.663462971180931e-06,-8.871978057856746e-05,-1.7746851948578547e-05
0.0003409529913247425,0.001221551159096298,-8.143802041009762e-05,-2.3297943728978003e-06,-7.864551465922701e-05,-1.6346110418466988e-05
0.00035703121507759755,0.0010885342365218403,-7.885528684205836e-05,-7.724594536901502e-07,-6.886611728974328e-05,-1.4959343205788273e-05
0.0003724989573700943,0.0009584409375136757,-7.608978876534497e-05,-4.7202535993207286e-08,-5.945717247970509e-05,-1.3593201854253158e-05
0.0003869658989326974,0.0008298352120139083,-7.311710151909651e-05,-2.0382895732771686e-07,-5.060152047130276e-05,-1.2254150444622712e-05
0.0004002563726909912,0.0007031892298521146,-6.992793012316761e-05,-1.2652366504730448e-06,-4.2371806135795864e-05,-1.094896718363607e-05
0.0004122346314374359,0.0005787269629109101,-6.651807678279317e-05,-3.2472740295617416e-06,-3.48035106448777e-05,-9.684922587772799e-06
0.00042308697202615876,0.0004597731607125008,-6.28822552727437e-05,-6.1615188244450446e-06,-2.7927787295765326e-05,-8.469318116906872e-06
0.0004327177343519508,0.00034465397835688996,-5.901820372713033e-05,-1.0015055099529778e-05,-2.1771362442553606e-05,-7.309330137413716e-06
0.00044064115985808133,0.00023054214346419712,-5.491967529419247e-05,-1.4768413711525837e-05,-1.6399486761192036e-05,-6.212021502108055e-06
0.0004467117455357031,0.00011811106283579284,-5.058172220641034e-05,-2.0344641257362894e-05,-1.1846421118089528e-05,-5.1842359630536786e-06
0.0004508880088605193,7.495876796722299e-06,-4.6009104977229884e-05,-2.668876110956588e-05,-8.084617018263467e-06,-4.23268736786664e-06
0.00045314513112001406,-0.00010118458399782751,-4.120825412099419e-05,-3.374203447950723e-05,-5.08316592689046e-06,-3.36389419336743e-06
0.0004534737706964021,-0.00020781784956120622,-3.618659014322367e-05,-4.14419730124784e-05,-2.8091795897224184e-06,-2.583902330150105e-06
0.0004518796734196696,-0.0003122977332965375,-3.095248580123081e-05,-4.972288848451718e-05,-1.2281133378647844e-06,-1.8982406547558964e-06
0.00044838311749934793,-0.0004145244411829302,-2.5515244400518024e-05,-5.851646876778606e-05,-3.0406056137767066e-07,-1.3118877159743059e-06
0.0004430182061882823,-0.0005144046603727471,-1.9885072438616852e-05,-6.77523635084426e-05,-3.686930134755524e-11,-8.292419183151382e-07
0.00043579116172898886,-0.0006108504041510678,-1.4066716555919145e-05,-7.735877258501204e-05,-2.7825246706938946e-07,-4.5409519703425165e-07
0.00042680033393425635,-0.000704604765374075,-8.086166487306766e-06,-8.726303081845842e-05,-1.1003711418222084e-06,-1.8961036785861596e-07
0.0004161133151257423,-0.0007957654531037682,-1.958420783390336e-06,-9.742328711201737e-05,-2.431491810536603e-06,-3.8371120112296325e-08
0.0004038017494261616,-0.0008842869594995813,4.3039941820216655e-06,-0.00010777186783899971,-4.236360174808582e-06,-1.976241964800086e-09
0.00038994668904393233,-0.0009701243227633063,1.0688126974263033e-05,-0.00011824008610405233,-6.479297090283754e-06,-8.13639640284849e-08
0.0003746374426254626,-0.0010532382183997963,1.7180417797550084e-05,-0.00012875979352179492,-9.124460669930805e-06,-2.768296719907741e-07
0.0003579704333595062,-0.0011335948843693533,2.376674464729107e-05,-0.00013926387448221585,-1.2136047802170271e-05,-5.880241002820351e-07
0.00034004804609471086,-0.0012111659318397435,3.0432482688348844e-05,-0.00014968669907945267,-1.5478478956645144e-05,-1.0139547253204856e-06
0.0003209774684264736,-0.0012859281460948179,3.716256741190498e-05,-0.0001599645494259895,-1.9116567995472312e-05,-1.5529910196031734e-06
0.0003008695407842143,-0.0013578632812037124,4.3941560764850406e-05,-0.00017003601653887748,-2.301567687295355e-05,-2.2028735623063537e-06
0.00027983762983050634,-0.0014269578497790054,5.075371968012683e-05,-0.00017984236515815913,-2.714185522196077e-05,-2.9607269625545585e-06
0.000257996538126226,-0.0014932029090582344,5.7583066423310815e-05,-0.00018932786435945127,-3.1461964993399346e-05,-3.823076521727881e-06
0.00023546146152264612,-0.001556593844496866,6.441346016213437e-05,-0.00019844008233320842,-3.594379046639681e-05,-4.785868531802516e-06
0.00021234700417371204,-0.0016171301520142792,7.122866916390307e-05,-0.00020713014420103686,-4.055613407766762e-05,-5.844494078074249e-06
0.00018876625946126371,-0.0016748152199840603,7.801244303228387e-05,-0.00021535295222019983,-4.5268898629080674e-05,-6.99381618708393e-06
0.00016481057784038648,-0.0017284198108709738,8.47389078956427e-05,-0.0002230673681843709,-5.005315652329276e-05,-8.22820013449947e-06
0.00014060199078684706,-0.0017789403856836024,9.139765517217294e-05,-0.00023023635825624746,-5.488120674925235e-05,-9.541546703448837e-06
0.00011622593127755796,-0.0018268162831259647,9.797586955952075e-05,-0.000236847886730541,-5.973506448236037e-05,-1.092699749122338e-05
9.17745962686656e-05,-0.0018720826142518518,0.00010445860468945275,-0.0002428781713844342,-6.459216394822225e-05,-1.2377507308011475e-05
6.734259088488851e-05,-0.0019147606101265675,0.00011083121137379207,-0.0002483011263074383,-6.942856527605375e-05,-1.3885818387025152e-05
4.302013548705458e-05,-0.0019548725150170553,0.0001170793769964738,-0.00025309454010003575,-7.4221377894151e-05,-1.5444395516626063e-05
1.8892468164295262e-05,-0.001992441718309985,0.00012318916292052993,-0.00025724020854870077,-7.894884995059995e-05,-1.7045456775965735e-05
-4.96051450702556e-06,-0.002027492603475144,0.00012914705775490505,-0.00026072393577530835,-8.3590397238791e-05,-1.8681015991703028e-05
-2.8464540745830455e-05,-0.002060050404054322,0.00013494002809483292,-0.00026353550647188664,-8.812662351934904e-05,-2.0342926599172122e-05
-5.155117735123303e-05,-0.0020901410727106854,0.00014055556578836177,-0.0002656686324554758,-9.253933410240917e-05,-2.2022926249622412e-05
-7.415797684246677e-05,-0.0021177911631764194,0.00014598173148491346,-0.0002671208752086073,-9.681154333669541e-05,-2.371268186402122e-05
-9.622856128420018e-05,-0.002143027724737599,0.00015120719428321497,-0.0002678935461492183,-0.00010092747660269293,-2.5403834843862725e-05
-0.00011771264661577488,-0.0021658782088437053,0.00015622126733780883,-0.0002679915864683833,-0.0001048725673868459,-2.708804615218737e-05
-0.00013856601170011864,-0.002186370387386275,0.0001610139393236489,-0.0002674234284275834,-0.00010863344998382174,-2.8757040981559335e-05
-0.00015875041660652536,-0.002204532282157747,0.0001655759016979493,-0.0002662008400505946,-0.00011219794834519203,-3.0402652732761824e-05
-0.00017823347485479554,-0.0022203921049731125,0.0001698985717353338,-0.0002643387551528589,-0.00011555506155644835,-3.2016866035907734e-05
-0.0001969884844751932,-0.0022339782079144237,0.00017397411134773106,-0.0002618550906509956,-0.00011869494639061288,-3.3591858556837147e-05
-0.00021499422279399466,-0.002245319043141035,0.00017779544173408143,-0.0002587705530630851,-0.00012160889734643311,-3.512004134324438e-05
-0.00023223470983619633,-0.0022544431316990805,0.00018135625393437012,-0.00025510843607366767,-0.00012428932454302074,-3.659409747945269e-05
-0.00024869894516383424,-0.002261379040752856,0.00018465101539114713,-0.0002508944109796377,-0.0001267297298039723,-3.800701883396077e-05
-0.0002643806228369075,-0.0022661553686613885,0.0001876749726462,-0.00024615631176458044,-0.00012892468122619144,-3.9352140700453416e-05
-0.00027927782901078914,-0.0022688007373228834,0.00019042415032237184,-0.00024092391647169875,-0.00013086978649249847,-4.062317415079823e-05
-0.0002933927264694348,-0.0022693437912134845,0.00019289534655939766,-0.00023522872645909086,-0.0001325616651520925,-4.1814235937171455e-05
-0.00030673123015216304,-0.002267813202556223,0.00019508612508981464,-0.0002291037450286739,-0.000133997920059859,-4.2919875799832e-05
-0.00031930267746115427,-0.0022642376820638144,0.00019699480415355628,-0.00022258325682076308,-0.00013517710813323145,-4.393510105654741e-05
-0.00033111949685155735,-0.002258645994713188,0.0001986204424617188,-0.0002157026092696057,-0.00013609871055851,-4.485539837049958e-05
-0.0003421735565251943,-0.002250141990418098,0.0001999496262213159,-0.00020849799730879607,-0.00013676310254968994,-4.5676752613100274e-05
-0.00035248408461517795,-0.002238778602710595,0.000200981735251785,-0.00020100625241503903,-0.0001371715227400689,-4.639566275882951e-05
-0.00036211514608812064,-0.002225510116313171,0.00020173044779293347,-0.00019327578761691548,-0.00013733374107480312,-4.7008744146102765e-05
-0.00037110762973130006,-0.0022104105288210272,0.00020219864264499433,-0.000185354472706001,-0.00013726059928526098,-4.751312831300287e-05
-0.00037948532179371867,-0.0021935252146505447,0.000202389124858852,-0.00017727904692090585,-0.00013695639850001517,-4.790691438931607e-05
-0.0003872723046179432,-0.0021748988414552685,0.00020230531567271595,-0.000169085629180567,-0.00013642586399764854,-4.818880526452258e-05
-0.00039449320796338847,-0.0021545760245022657,0.00020195120354034513,-0.00016080977404818583,-0.00013567428979642814,-4.835806410067005e-05
-0.00040117299500078195,-0.0021326013324185576,0.00020133131098662302,-0.000152486329589702,-0.00013470751087768968,-4.841450943102935e-05
-0.00040733675319206883,-0.0021090192799039288,0.0002004506617707935,-0.00014414930135229565,-0.00013353187125814822,-4.835850891833753e-05
-0.00041300950351802555,-0.002083874323103804,0.0001993147476341082,-0.00013583172669996642,-0.0001321541923113094,-4.81909703194013e-05
-0.00041821602833194585,-0.002057210857751594,0.00019792949479034946,-0.00012756555960076493,-0.00013058174141039968,-4.7913329720425876e-05
-0.00042298071757675083,-0.0020290732197923906,0.0001963012303368591,-0.00011938156581343209,-0.00012882220084470277,-4.7527537166580335e-05
-0.0004273274329413695,-0.001999505688198061,0.00019443664875269965,-0.00011130922837281728,-0.00012688363696415782,-4.703603982376878e-05
-0.00043127938940425517,-0.001968552489693314,0.00019234277863791442,-0.00010337666322470733,-0.00012477446950731277,-4.64417628197988e-05
-0.00043485905349965057,-0.0019362578051242284,0.00019002694983639453,-9.561054482316224e-05,-0.00012250344107487312,-4.57480879221524e-05
-0.0004380880575531039,-0.0019026657772086013,0.00018749676107126487,-8.803604146631506e-05,-0.0001200795867146573,-4.495883021663092e-05
-0.0004409871290574788,-0.0018678205194210735,0.00018476004821105306,-8.067676011763952e-05,-0.00011751220359215957,-4.4078212958459664e-05
-0.0004435760343047296,-0.0018317661257740785,0.00018182485327172988,-7.35547004313156e-05,-0.00011481082072576645,-4.311084077193648e-05
-0.00044587353534368405,-0.0017945466812680638,0.00017869939424899537,-6.669021767941029e-05,-0.00011198516877553344,-4.206167137969968e-05
-0.0004478973593081946,-0.001756206272793649,0.0001753920358635313,-6.010199425784772e-05,-0.00010904514988042922,-4.0935986044904426e-05
-0.0004496641791412833,-0.0017167890002789915,0.00017191126129128794,-5.380701943260777e-05,-0.00010600080754758015,-3.973935891157491e-05
-0.00045118960473683044,-0.0016763389878856933,0.00016826564494071904,-4.782057697492946e-05,-0.00010286229660616704,-3.847762542941545e-05
-0.0004524636448807174,-0.0016333899101888788,0.00016442144286447926,-4.215624032277813e-05,-9.963985324500552e-05,-3.715685004831158e-05
-0.00045352404934083054,-0.0015895166999952157,0.00016042596202434022,-3.6825874898767244e-05,-9.634376516255713e-05,-3.578329336698395e-05
-0.00045441361030040296,-0.0015449858294767271,0.0001562928227235134,-3.185037223150369e-05,-9.299872836238816e-05,-3.436211201792983e-05
-0.0004551443477503166,-0.001499850979597939,0.0001520309781516328,-2.7236582229664453e-05,-8.961570198915974e-05,-3.289982346225727e-05
-0.00045572385406402794,-0.001454157056676626,0.00014764929169808877,-2.298842470638574e-05,-8.62038593664789e-05,-3.140326107523631e-05
-0.0004561587429907435,-0.0014079482730169084,0.00014315655731976507,-1.9108267679833845e-05,-8.277221371416878e-05,-2.98793312211642e-05
-0.0004564547998393268,-0.0013612683504844985,0.0001385614746086359,-1.559699650370627e-05,-7.932963650342741e-05,-2.833496661011569e-05
-0.0004566170383107246,-0.0013141605414424315,0.00013387263193994291,-1.2454062695648194e-05,-7.588483736973564e-05,-2.6777091974603787e-05
-0.00045664975502038784,-0.0012666676445603408,0.00012909849122802548,-9.677535452693471e-06,-7.244634356470185e-05,-2.521259088814668e-05
-0.00045655658379362,-0.0012188320196803526,0.0001242473739870899,-7.264155954862777e-06,-6.902247996546821e-05,-2.3648273489861164e-05
-0.0004563405493210243,-0.0011706956017184366,0.00011932744865878295,-5.209394150263502e-06,-6.562134972409669e-05,-2.2090845242091264e-05
-0.00045600411974464083,-0.0011222999134816959,0.00011434671917438299,-3.507507718549237e-06,-6.22508156161318e-05,-2.054687684960125e-05
-0.0004555492577954424,-0.0010736860772914245,0.0001093130147164461,-2.151602920974581e-06,-5.8918482149001775e-05,-1.902277545998855e-05
-0.00045497747015325516,-0.0010248948253148101,0.00010423398064226707,-1.133697056645594e-06,-5.563167848997655e-05,-1.7524757254747477e-05
-0.0004542898547498015,-0.0009759665085159516,9.911707052979435e-05,-4.447822562520116e-07,-5.239744227351247e-05,-1.6058821530596197e-05
-0.00045348714577960467,-0.0009269411041501021,9.396953930453126e-05,-7.48903562079216e-08,-4.922250434650944e-05,-1.4630726360477888e-05
-0.00045256975622859103,-0.0008778582217352989,8.879843740464565e-05,-1.3158607815973392e-08,-4.611327450815727e-05,-1.3245965913388422e-05
-0.0004515378177687332,-0.0008287571074437437,8.361060594058516e-05,-2.478959877621403e-07,-4.307582829831009e-05,-1.1909749501832652e-05
-0.0004503912179074308,-0.0007796766468683902,7.841267280409256e-05,-7.666498878955483e-07,-4.011589488576682e-05,-1.0626982415596149e-05
-0.00044928143476009343,-0.0007328480176959407,7.321007836974212e-05,-1.5562729738142076e-06,-3.7238846103520334e-05,-9.402248590119354e-06
-0.000448171369162519,-0.0006872433244757988,6.800931164466006e-05,-2.6029900132340013e-06,-3.4449686674562916e-05,-8.23979514785283e-06
-0.00044685691182211936,-0.0006405149482742767,6.281365087172365e-05,-3.902859790931054e-06,-3.172337928840318e-05,-7.14349191050754e-06
-0.00044529009082953783,-0.0005925391259184035,5.762676466348074e-05,-5.4564933406106914e-06,-2.9044497430033225e-05,-6.116859246623384e-06
-0.0004434824201994916,-0.0005433598041644416,5.245510746814979e-05,-7.257794381586508e-06,-2.6424669666840057e-05,-5.162978220278665e-06
-0.00044144550571955434,-0.0004930241686261971,4.730472353972277e-05,-9.299626977904597e-06,-2.387531535956288e-05,-4.28451427975723e-06
-0.00043919045354334936,-0.00044158232336110383,4.2181448657414316e-05,-1.1573841834574337e-05,-2.1407499690364905e-05,-3.4838132368422436e-06
-0.0004367278486854996,-0.0003890872732982287,3.7090908030262566e-05,-1.4071318350341766e-05,-1.9031884441660705e-05,-2.7628965280007182e-06
-0.0004340677493194767,-0.00033559489944970497,3.203851085295158e-05,-1.6782010653378204e-05,-1.6758681823577203e-05,-2.1234559267730417e-06
-0.0004312196845615462,-0.0002811639254719641,2.7029445640746166e-05,-1.969499654431964e-05,-1.4597610243499634e-05,-1.5668496149930652e-06
-0.00042819265514504855,-0.0002258558754747334,2.2068676406914864e-05,-2.2798529065490607e-05,-1.2557852169852443e-05,-1.0940996479765847e-06
-0.00042499513666641235,-0.0001697350230293303,1.7160939667158715e-05,-2.6080090440353714e-05,-1.064801426532724e-05,-7.058908092176797e-07
-0.00042163508509564295,-0.00011286833134765067,1.2310742251698829e-05,-2.952644813146283e-05,-8.876089958088743e-06,-4.025708435992884e-07
-0.000418119944244098,-5.532538461321113e-05,7.522359904139983e-06,-3.312371276934918e-05,-7.249424610860109e-06,-1.8415205230287595e-07
-0.0004147032244477938,2.8333824079862903e-06,2.8000025328980516e-06,-3.685739771005271e-05,-5.774683438733949e-06,-5.03142270132916e-08
-0.00041112689320769926,6.241208796605759e-05,-1.8529970935900555e-06,-4.071247998496285e-05,-4.457822316752875e-06,-4.0889562616014423e-10
-0.00040732765638902264,0.0001237153717830382,-6.432256942679621e-06,-4.472085438735456e-05,-3.2893866994264814e-06,-3.345720401049205e-08
-0.0004033190558749551,0.00018668963797632224,-1.0933592234985194e-05,-4.887194043293602e-05,-2.2811487715476225e-06,-1.4814677412459064e-07
-0.00039911398085105206,0.00025127905367746284,-1.5353404968833573e-05,-5.315496802004579e-05,-1.4441553740994603e-06,-3.4289368836352966e-07
-0.00039472477864319945,0.0003174220621420709,-1.968832772263073e-05,-5.755845808924553e-05,-7.888228315216807e-07,-6.158640641397571e-07
-0.0003901632170903,0.0003850513450200482,-2.3935222038914504e-05,-6.207025744287799e-05,-3.2487415956759595e-07,-9.64981969740475e-07
-0.0003854404673592982,0.0004540937578984064,-2.809117927687521e-05,-6.667757379578236e-05,-6.128035002289943e-08,-1.3879380266870322e-06
-0.0003805670908500926,0.0005244702817339481,-3.215352093240598e-05,-7.136701376140087e-05,-6.2037358501722445e-09,-1.8821986978483943e-06
-0.0003755906295902506,0.0005963716241150406,-3.611979834065083e-05,-7.61246235340025e-05,-1.6694369975862598e-07,-2.4450162216714555e-06
-0.0003705998018145946,0.0006705279087211729,-3.9987791770028456e-05,-8.093593217814613e-05,-5.498849709171908e-07,-3.0734391537377053e-06
-0.00036546757487069826,0.0007462828266720324,-4.375502756763575e-05,-8.579308943955534e-05,-1.1615268139834908e-06,-3.764323475296402e-06
-0.00036018349650949316,0.0008237384873365851,-4.741797532681698e-05,-9.070434505822213e-05,-2.011839441984144e-06,-4.514344226975475e-06
-0.00035475887911847175,0.000902808781235391,-5.09747777233186e-05,-9.565586035915957e-05,-3.108502641379812e-06,-5.3200244456059195e-06
-0.00034920408548958285,0.0009834042740057222,-5.4423900488243376e-05,-0.00010063388189521835,-4.458298689880872e-06,-6.177793887304626e-06
-0.0003435288473201768,0.0010654277723426474,-5.776403318969259e-05,-0.00010562418718634748,-6.066995892271941e-06,-7.08395932307651e-06
-0.00033774224577106824,0.0011487743123934986,-6.099408687186351e-05,-0.00011061213439274588,-7.93929163967804e-06,-8.034716704392336e-06
-0.00033185270600807475,0.0012333310717010874,-6.411319130208762e-05,-0.00011558270368760712,-1.0078756113184546e-05,-9.026163233933836e-06
-0.00032586799454447724,0.0013189773045092436,-6.712069174546139e-05,-0.00012052054169676213,-1.2487778785678626e-05,-1.0054309591835e-05
-0.00031980104265298546,0.0014056583017725728,-7.001614523961377e-05,-0.000125410008642319,-1.5167517959766871e-05,-1.1115092260015106e-05
-0.00031376831529464973,0.0014947515319913406,-7.279931637530667e-05,-0.0001302352281212398,-1.8117853641858033e-05,-1.2204385908828485e-05
-0.0003076478414248322,0.001584832965042914,-7.547006200180984e-05,-0.00013498108191219705,-2.1337935287295283e-05,-1.3318015810399333e-05
-0.0003014344203794571,0.0016759522113386723,-7.802622123071376e-05,-0.00013965057540104442,-2.4837975357727177e-05,-1.4451770244039109e-05
-0.0002951349854451005,0.001767958736108726,-8.046801824815744e-05,-0.0001442278840950264,-2.861659289467934e-05,-1.5601416470192248e-05
-0.0002887556065236076,0.0018606981414526454,-8.279591062985013e-05,-0.00014869767149802037,-3.26713227504437e-05,-1.676278531350783e-05
