damp_x,damp_y,damp_tors,stiff_x,stiff_y,stiff_tors,damp_edge,stiff_edge,damp_flap,stiff_flap
0.0083186183855152,0.0168471028180619,-0.0124336085745771,-0.0203214927390506,-0.431080139306121,-0.1416533481327698,0.010613774093175961,-0.08097788623124472,0.015503937716116105,-0.4238934199923933
0.0099334361118816,0.0164709699813346,-0.0115918991159833,-0.0200487819552021,-0.4286771804048881,-0.1423931636120788,0.012170337801442334,-0.08068050640699498,0.014894592405085904,-0.4214934572964129
0.0115410169984045,0.0160792804220966,-0.0107430502941993,-0.0196820479627232,-0.4263562912713177,-0.1430809218695133,0.013715880145155512,-0.08027644336484864,0.014269301457801267,-0.41919298987379294
0.0131395858435639,0.0156722736491833,-0.0098879306732793,-0.0192213423138664,-0.424119823257558,-0.1437162099670492,0.015248738713756168,-0.07976646801328426,0.01362882405473282,-0.41699447845391757
0.0147273853530396,0.0152502049973802,-0.0090274100807415,-0.01866682851079,-0.4219700389304428,-0.1442986684968112,0.016767279053702774,-0.07915145012368509,0.012973934828505404,-0.4149002436549398
0.0163026764847316,0.0148133460606073,-0.0081623601693259,-0.0180187820725822,-0.41990910987928,-0.144827991676182,0.018269894662738498,-0.07843235560136215,0.012305422832620169,-0.4129124636794219
0.0178637396743519,0.0143619855332456,-0.0072936534899855,-0.0172775904985166,-0.4179391145700016,-0.145303927431665,0.01975500788631708,-0.07761024381175759,0.011624090804089583,-0.4110331722336665
0.0194088760387691,0.0138964300199833,-0.0064221625441662,-0.0164437531036207,-0.4160620362204573,-0.1457262774250184,0.021221070760904567,-0.07668626492407675,0.010930754418121361,-0.4092642566509324
0.0209364085374344,0.0134170047987731,-0.0055487588449946,-0.0155178807253487,-0.4142797606992363,-0.1460948970212974,0.02266656578384412,-0.07566165727976139,0.010226241527722849,-0.40760745621848304
0.0224446830940623,0.0129240545323921,-0.0046743119891201,-0.0145006953008139,-0.4125940744513371,-0.1464096951994072,0.02409000661275997,-0.07453774479360291,0.009511391388556766,-0.4060643607085535
0.0239320696812875,0.0124179439246089,-0.0037996887403422,-0.0133930293141606,-0.4110066624542665,-0.1466706344058571,0.02548993869819882,-0.07331593439465801,0.00878705386957414,-0.4046364091129758
0.0253969633710401,0.0118990583172316,-0.0029257521260872,-0.0121958251137791,-0.4095191062083748,-0.1468777303524754,0.026864939853371454,-0.07199771351345277,0.008054088649969347,-0.40332488858083976
0.0268377853533734,0.0113678042245664,-0.0020533605477462,-0.010910134099192,-0.4081328817654595,-0.147031051758906,0.028213620764990215,-0.07058464762126594,0.007313364403004027,-0.4021309335582412
0.0282533874433701,0.0108244192747711,-0.0011833689332298,-0.009537103150265,-0.4068493751994946,-0.1471307201032009,0.029534996675565514,-0.06907836791152712,0.006565510340830572,-0.40105554418733275
0.0296587459305963,0.0102614789309123,-0.000316707249564,-0.0080774565767344,-0.405670598611315,-0.1471769118255348,0.03084291205726149,-0.0674801638773553,0.0058012012422646985,-0.40010037161379514
0.0310519483327077,0.0096794920797382,0.0005457892592885,-0.0065315194618223,-0.4045991650901528,-0.1471698577220791,0.032135671014510224,-0.06579100178881978,0.005021425158859818,-0.3992676911819342
0.0324313718080722,0.0090789017587694,0.0014034153613976,-0.0048997375460196,-0.4036375716288615,-0.1471098360247524,0.03341185926528209,-0.06401192997488925,0.004227055113881261,-0.39855961847552246
0.033795389590434,0.0084601828239235,0.0022554725526766,-0.0031826693159293,-0.4027882046364556,-0.1469971681906007,0.03467006739609444,-0.06214406907565736,0.0034189878229813056,-0.3979781173091728
0.0351423750350979,0.0078238409320338,0.0031012691610267,-0.0013809867775445,-0.4020533360877216,-0.1468322184842511,0.035908894062561016,-0.06018861124413104,0.0025981411126053183,-0.3975249970256575
0.0364707030620847,0.0071704132298532,0.0039401208275905,0.0005045240096411,-0.4014351198198089,-0.1466153935423383,0.03712694684301045,-0.058146819335132285,0.0017654534391721355,-0.3972019100790279
0.0377787516904766,0.0065004689886804,0.0047713510080468,0.0024729625567735,-0.400935587828559,-0.1463471419076767,0.03832284315397632,-0.05602002613831118,0.0009218833761459556,-0.3970103497425505
0.039064903596813,0.0058146101945251,0.0055942914618729,0.0045233137327476,-0.4005566465690771,-0.1460279535329293,0.03949521116462954,-0.05380963365384699,6.840909216062827e-05,-0.3969516479419479
0.0403275476974302,0.0051134720889393,0.0064082827287014,0.0066544477167978,-0.4003000732639276,-0.1456583592545437,0.04064269071147085,-0.05151711241106025,-0.0007939721812446699,-0.3970269732125861
0.0415675377397009,0.0043963434410007,0.0072126745911748,0.0088651984154053,-0.4001676346885005,-0.1452389302377653,0.041766165574163794,-0.04914394108180952,-0.001665965973309107,-0.39723746128742854
0.042788474270081,0.0036609447193405,0.0080068265237561,0.0111545294996459,-0.4001613470941306,-0.1447702773935796,0.0428690137691187,-0.04669147958642658,-0.0025502362758306092,-0.39758449790023004
0.0439886665731991,0.0029079825886117,0.0087901279718007,0.0135214532751095,-0.4002833511925552,-0.1442530501573808,0.0439498128877077,-0.044161030448199884,-0.0034457360257621503,-0.39806958478432714
0.0451665548334324,0.0021381399123253,0.0095620212971524,0.0159648658835028,-0.4005356512563367,-0.1436879339366278,0.0450072659472664,-0.04155396333054215,-0.004351474434966581,-0.39869405940086444
0.0463205735095153,0.0013521392031497,0.0103219590351831,0.0184835510249239,-0.4009201161598792,-0.1430756481681186,0.04604007464355881,-0.03887171140335456,-0.005266434988741232,-0.3994590983476485
0.0474491555520007,0.0005507418021973,0.0110694043692042,0.0210761796280644,-0.4014384747574511,-0.1424169456768365,0.047046942618106165,-0.0361157716271608,-0.006189577483097905,-0.4003657145699141
0.0485507341054316,-0.0002652514673701,0.0118038313510295,0.0237413097712677,-0.4020923113617785,-0.1417126120133959,0.048026576440595194,-0.03328770500774509,-0.007119838194293984,-0.4014147547627392
0.0496237443345652,-0.0010949997243799,0.0125247251238802,0.0264773867773324,-0.4028830611957417,-0.1409634647778329,0.04897768669570548,-0.030389136880799042,-0.00805613009552344,-0.40260689682200956
0.0506666253052492,-0.0019376215053095,0.0132315821297035,0.029282743487168,-0.4038120058238534,-0.1401703529301474,0.049898989111804355,-0.02742175722055723,-0.008997343082287505,-0.4039426473455804
0.0516778219180708,-0.0027921942978272,0.0139239103008522,0.0321556007150231,-0.4048802685679907,-0.1393341560885599,0.050789205731208285,-0.024387320968005846,-0.009942344209775526,-0.4054223391835183
0.0526566637322109,-0.0036583693445585,0.0146012292359448,0.0350940964269366,-0.4060888627018063,-0.1384557838164491,0.05164784966307187,-0.021287627393519387,-0.010890708280413504,-0.4070461852596389
0.0536048947130456,-0.0045374868411768,0.0152630703597843,0.0380963934073724,-0.4074388875135395,-0.1375361748989517,0.05247659003776641,-0.01812444187049609,-0.011844028961411398,-0.40881448953749544
0.0545209003945087,-0.0054285025603325,0.015908985312781,0.0411606487124421,-0.4089314701197792,-0.1365762963563015,0.05327409681840343,-0.014899518782667723,-0.012801086987394987,-0.41072758684655924
0.0554031779369366,-0.0063303885860649,0.0165385690058164,0.0442849080637942,-0.4105675644967938,-0.1355771414889082,0.054039140924747237,-0.011614679477409504,-0.013760711946616263,-0.4127856311933407
0.0562502275382231,-0.0072420698734808,0.0171514279462765,0.0474671098400333,-0.4123479514931131,-0.134539728187843,0.054770494698532166,-0.008271810034520197,-0.014721704542352066,-0.4149885983685399
0.057060557190718,-0.0081624256016357,0.0177471805807719,0.0507050858336714,-0.4142732334125311,-0.1334650982101048,0.055466935624976246,-0.0048728620598319505,-0.015682838741509116,-0.41733628271074075
0.0578326848083749,-0.0090902887442403,0.0183254572685435,0.0539965622788548,-0.4163438287187211,-0.132354316444152,0.05612724770395929,-0.0014198534018844758,-0.016642861736399027,-0.41982829402794564
0.0585651404783136,-0.0100244457673936,0.0188859002574381,0.0573391610668471,-0.4185599667133245,-0.1312084701769932,0.056750222938159026,0.0020851311477475543,-0.017600493989012665,-0.4224640545123406
0.0592564687466007,-0.0109636364112952,0.0194281636435753,0.0607304011526827,-0.420921682199402,-0.1300286683632592,0.05733466285749998,0.005639939178433813,-0.018554429301187225,-0.4252427956542047
0.05990523093085,-0.0119065535648102,0.0199519133152957,0.0641677001532241,-0.4234288101387655,-0.1288160408972431,0.05787938007427095,0.00924235001437583,-0.01950333491709171,-0.4281635551570177
0.0605100074491195,-0.0128518432404847,0.020456826881669,0.0676483761362226,-0.4260809803127373,-0.1275717378888685,0.05838319986043964,0.012890074103812085,-0.0204458516630257,-0.4312251738566863
0.0610694666544866,-0.0137981933115919,0.0209426014915194,0.0711696519886907,-0.4288776191675107,-0.1262969287010875,0.05884501654725325,0.016580754021606803,-0.021380690439763664,-0.4344263000591224
0.0615827076705232,-0.0147448002539301,0.0214089951391594,0.0747286746070929,-0.4318179965028447,-0.1249927994745847,0.059264075476527386,0.02031197517706599,-0.022307137343771367,-0.4377654401350909
0.0620483588640305,-0.015690156164409,0.0218557191621403,0.0783225139541776,-0.4349012117288922,-0.1236605526908649,0.05963923134531196,0.0240812634397849,-0.02322373619216799,-0.44124094654338775
0.0624651008305304,-0.0166327203620121,0.022282502905227,0.0819481483980831,-0.4381261364965506,-0.1223014080544563,0.05996938001453382,0.027886073719181538,-0.024129021303850112,-0.44485096088442555
0.0628316425182271,-0.0175709047147338,0.0226890864245966,0.0856024680763868,-0.4414914105047518,-0.1209166016085803,0.0602534360772946,0.0317237902471319,-0.025021499453708018,-0.4485934119250974
0.0631467239239854,-0.0185030747751124,0.0230752203932496,0.0892822776343398,-0.4449954360951976,-0.1195073850783926,0.06049033480817897,0.035591726194292274,-0.025899650832778474,-0.452466012283399
0.0634091181751616,-0.0194275505370015,0.023440665908574,0.0929842991469414,-0.4486363729693889,-0.1180750252230632,0.06067903359050711,0.03948712335903721,-0.026761929492124914,-0.4564662551906819
0.063617422236464,-0.0203426677789567,0.0237852463798176,0.0967051697462074,-0.452412136381802,-0.1166208015960149,0.060818296440615,0.043407146846430794,-0.027606799206699496,-0.4605914139493282
0.0637702785005098,-0.0212467147000033,0.024108792983051,0.10044143959782,-0.4563203952448916,-0.1151460043869967,0.06090692125633042,0.047348880063290064,-0.0284326968233948,-0.4648385412825498
0.0638665942220558,-0.0221378705055386,0.0244110911602267,0.1041895812884231,-0.4603585632363703,-0.1136519355912067,0.06094396432870719,0.05130933029401808,-0.029237995484403402,-0.4692044631276342
0.0639053209059366,-0.0230142710736873,0.0246919351509595,0.1079459992368365,-0.4645237900931335,-0.1121399101466744,0.06092851305013422,0.05528543418120308,-0.030021042797403332,-0.47368577251288063
0.0638854529717967,-0.0238740131401396,0.0249511281649721,0.1117070334385906,-0.4688129568406148,-0.1106112553871384,0.06085968378507557,0.05927405784084785,-0.030780163976298344,-0.4782788265106144
0.0638060287901033,-0.0247151562173813,0.0251884821324252,0.1154689632487025,-0.4732226714050793,-0.1090673104973032,0.0607366224239168,0.06327199695321029,-0.031513662963032714,-0.4829797434748613
0.0636661315644247,-0.0255357247273918,0.0254038174688054,0.119228011245392,-0.4777492644615282,-0.1075094259830236,0.06055850482419239,0.06727597689837436,-0.032219823698928444,-0.4877844004182913
0.0634648899370091,-0.0263337103572223,0.0255969628369586,0.122980347159025,-0.4823887855445833,-0.1059389631560563,0.06032453701997364,0.07128265293366218,-0.03289691154531967,-0.492688430549441
0.0632014782891655,-0.0271070746469166,0.0257677549073157,0.1267220918462405,-0.487136999450744,-0.1043572936335228,0.06003395517401924,0.07528861040600163,-0.033543174864839716,-0.49768722099215534
0.0628751167081064,-0.0278537518177373,0.0259160381176351,0.1304493212874687,-0.4919893829619175,-0.102765798852154,0.059686025247610956,0.0792903649911482,-0.03415684677372388,-0.5027759107109052
0.0624887062776015,-0.0285733949978486,0.0260440468978495,0.1341581784408563,-0.49694127335657,-0.1011657962342792,0.05928348596170017,0.08328449222633137,-0.03473824414359959,-0.5079495441108497
0.0620443435776787,-0.0292652591723053,0.0261534693930933,0.1378449589845805,-0.5019879828479393,-0.0995584824146967,0.05882831512488411,0.08726772963923685,-0.03528718328195905,-0.5132031868615167
0.0615401037213834,-0.0299266858448064,0.0262432924532514,0.1415059684081978,-0.5071245962187705,-0.0979450332431387,0.05831866953380543,0.09123680420233218,-0.0358011686331488,-0.5185317162374334
0.0609741218011892,-0.0305550418763747,0.0263124945704457,0.1451374061496726,-0.5123458069655827,-0.0963266872223936,0.05775273979866886,0.0951882866060568,-0.036277750195409283,-0.5239296543163714
0.0603444799215546,-0.0311476083149008,0.026360012431984,0.1487353678383676,-0.51764591397699,-0.0947047470529577,0.05712864878051541,0.0991185869787902,-0.03671440111528308,-0.5293911669251914
0.0596492093136332,-0.031701587368773,0.0263847439864811,0.1522958440218473,-0.5230188096585872,-0.0930805821132051,0.05644445251009593,0.10302394737455772,-0.037108524549988496,-0.5349100537757508
0.0588862838754052,-0.0322141044421705,0.0263855477852483,0.1558147188529987,-0.5284579687014496,-0.0914556308654229,0.05569813319200474,0.10690043408701161,-0.03745745469985348,-0.5404797392014892
0.0580536129394846,-0.0326822110442063,0.0263612425152747,0.1592877684494853,-0.5339564371325948,-0.0898314032965076,0.05488759148676593,0.11074392951569237,-0.03775845858675157,-0.5460932631047327
0.0571490328143431,-0.0331028883323584,0.0263106065748976,0.1627106588645354,-0.5395068217493928,-0.0882094833861097,0.05401063766156355,0.11455012355358238,-0.03800873829727512,-0.5517432721983309
0.0561702970118356,-0.0334730513605056,0.0262323777060476,0.1660789435906299,-0.5451012800245029,-0.0865915315991675,0.05306498153614059,0.11831450445189967,-0.03820543375424406,-0.5574220116077517
0.055115065054638,-0.033789554090173,0.0261252526882483,0.1693880605110664,-0.5507315105770337,-0.0849792873991892,0.05204822113359089,0.12203234911615227,-0.03834562606632639,-0.5631213169072502
0.0539881794725311,-0.0340528357583612,0.0259926934629632,0.1726335407902333,-0.5563890533219447,-0.0833744237763652,0.0509647968516338,0.12569898308461283,-0.03843056892391588,-0.5688329137046811
0.0527914206328296,-0.0342618139874416,0.0258361362833443,0.1758111292306596,-0.562065462844368,-0.0817784628911825,0.049816235451224745,0.12930993584786044,-0.038459701969861065,-0.5745485864353297
0.051524389815621,-0.0344144404240379,0.0256555271048824,0.1789166310204036,-0.5677520931216616,-0.0801928843418914,0.048601968317163326,0.1328607477264579,-0.038431304053716094,-0.5802599605463793
0.0501866910104622,-0.0345087538365205,0.0254508047369802,0.1819458494492989,-0.573440019925316,-0.0786191712751674,0.04732141395490787,0.1363468874357462,-0.03834373256788424,-0.5859584241824309
0.0487779085882144,-0.0345428473368495,0.0252219124295965,0.1848945866153617,-0.579120050768344,-0.0770588104694222,0.04597396000134143,0.13976375087713055,-0.038195388074637356,-0.5916351369740901
0.0472976002760633,-0.0345148769843802,0.0249687985288906,0.187758643079567,-0.5847827328068742,-0.0755132920411393,0.04455895710541201,0.1431066596586423,-0.037984721491663126,-0.5972810365326374
0.0457452883758658,-0.0344230696817396,0.0246914165021979,0.1905338169983379,-0.5904183618739692,-0.0739841091302512,0.04307571122526673,0.1463708594260775,-0.037710240483752586,-0.6028868459078941
0.0441203257807867,-0.0342657612881322,0.0243897554679877,0.1932158993959832,-0.5960169944516498,-0.0724727566446412,0.04152334900180099,0.14955151512763476,-0.03737053694199005,-0.6084430834331223
0.0424216161299254,-0.0340414698323892,0.0240639066069181,0.195800658461373,-0.6015684666757849,-0.0709807270195479,0.039900535542421914,0.15264369715231338,-0.03696434020582724,-0.6139400782423599
0.0406484696860103,-0.0337486960755831,0.0237138524644634,0.1982838387660891,-0.6070624057636848,-0.0695095104199672,0.03820634444278333,0.15564238077487258,-0.036490379813534084,-0.6193679798909035
0.0388001303275785,-0.033386040740442,0.0233395802729988,0.2006611703613781,-0.6124882364149907,-0.0680605979415234,0.036439779143839286,0.15854245437011108,-0.03594746619315115,-0.6247167639817623
0.036875763203927,-0.0329522224464301,0.0229410833317853,0.2029283650572282,-0.6178351956966476,-0.0666354812793284,0.03459976142541695,0.16133871681524573,-0.03533450700569256,-0.6299762446654036
0.03487528655978,-0.0324473284126679,0.0225184674884181,0.2050811387571059,-0.623092447925177,-0.065235649075473,0.03268588217434879,0.16402589698587,-0.034651808614138524,-0.6351361879575762
0.032797771384704,-0.0318704108169589,0.0220717450457062,0.2071152087873498,-0.6282491083174899,-0.0638625863338525,0.03069696875164104,0.1665986535967402,-0.03389856933420367,-0.6401863325880224
0.0306422373447612,-0.0312206909056248,0.0216009477152802,0.2090262653751942,-0.6332941718471656,-0.0625177767030292,0.028631797703134395,0.16905155384708284,-0.03307413506660498,-0.6451163149806207
0.0284076042314534,-0.0304975415719071,0.0211061150415308,0.2108099672274924,-0.6382165356969972,-0.0612027016373846,0.026489049762366382,0.17137907210306058,-0.03217797791639444,-0.6499156886586344
0.0260926872733731,-0.0297004974202548,0.0205872949539604,0.212461935427493,-0.6430050208973755,-0.0599188398977235,0.024267306767677403,0.1735755872797395,-0.03120970519566064,-0.6545739426568431
0.0236970731916236,-0.0288299878058642,0.0200445442488915,0.2139777727855322,-0.6476484535252178,-0.0586676670200376,0.02196588543839196,0.17563540268561745,-0.030169841757007685,-0.6590805807511886
0.0212264500707081,-0.0278915891459813,0.0194779291380317,0.2153532643242966,-0.6521361464451105,-0.0574506547525419,0.01958992119515364,0.17755292468222983,-0.029064375363323326,-0.6634256106694972
0.0186800093526951,-0.0268856661933011,0.0188875346571726,0.2165843629473056,-0.6564578897470303,-0.0562692701860998,0.017138405934713146,0.17932265850698237,-0.027893670215505508,-0.6675995292317114
0.0160570812327661,-0.0258128843333888,0.0182735261282185,0.2176670004890139,-0.6606035517209043,-0.0551249727023311,0.014610476587388383,0.1809390526370931,-0.02665837259125047,-0.6715929085978716
0.0133569529873105,-0.0246740971684882,0.0176360847919443,0.21859708911955,-0.6645631141407586,-0.054019211011179,0.012005242311860637,0.18239650707713864,-0.025359286685921027,-0.6753964274809742
0.0105892099787002,-0.0234773302118994,0.016975408935135,0.2193708142316268,-0.6683272623399821,-0.0529534221358263,0.009331742977265184,0.18368964253643255,-0.02400489481038878,-0.6790014719780361
0.0077600237072813,-0.0222281171340137,0.0162917147016455,0.2199848278351512,-0.6718877584836486,-0.051929030337927,0.006595797264122788,0.18481348545544615,-0.022600942850058085,-0.6824005129479699
0.004870024435669,-0.0209282709684565,0.0155853243567155,0.2204359861352946,-0.675236935043491,-0.0509474432999482,0.0037979246880619245,0.18576324653919654,-0.021149123664988157,-0.6855865799923342
0.0019200190993714,-0.0195798182006021,0.0148566353898998,0.2207211923826876,-0.6783674072830531,-0.050010046541007,0.0009388390995895156,0.18653419132444585,-0.01965131891898511,-0.6885529605612789
-0.0010584751453847,-0.0182028192713803,0.0141059125137147,0.22083826963518,-0.681273548546045,-0.0491182051890866,-0.0019509289066494038,0.18712244606180073,-0.018128896145687717,-0.6912947124518091
-0.0040544794012603,-0.0168045231936414,0.0133335612138806,0.2207862413398019,-0.6839519092838533,-0.0482732637348111,-0.004860650381262354,0.1875252720653851,-0.0165893001917504,-0.6938090882330591
-0.0070646484522974,-0.0153875370916578,0.0125402922820377,0.2205645245440959,-0.6863997982161334,-0.0474765322953679,-0.007786960502227413,0.1877403514127632,-0.01503491940911034,-0.6960940690236657
-0.0100855238285138,-0.0139544974395071,0.0117269157464051,0.2201727134619047,-0.6886149055540074,-0.0467292741574636,-0.010726360575643672,0.18776560483890053,-0.013468146809639663,-0.6981479710948206
-0.0131135611915986,-0.0125080729008913,0.0108942759330881,0.219610582804316,-0.6905953053072167,-0.0460327016654084,-0.01367524682612412,0.18759920377733397,-0.011891383395736355,-0.6999694440003289
-0.0161210251649815,-0.0110634375051785,0.0100432912504056,0.2188787668514102,-0.6923404717100257,-0.0453879728837765,-0.016606397420482887,0.18724021054376583,-0.010320594290734253,-0.7015585128138501
-0.0190786132682094,-0.0096357174202529,0.0091749131576315,0.2179794765767136,-0.6938522903140176,-0.0447961882984636,-0.019490973020320827,0.18668926006019967,-0.008771687703172444,-0.7029176147749043
-0.0219815680556054,-0.0082269572531064,0.0082902509694056,0.216915848222966,-0.695133990381617,-0.0442583849381238,-0.022324035752838995,0.18594797023764734,-0.007246349945566932,-0.7040504968811953
-0.0248256843057115,-0.0068388441302911,0.0073906178337674,0.215691236706456,-0.6961890524256553,-0.0437755252367173,-0.02510117980474455,0.1850182966699332,-0.0057458822381903675,-0.7049610884344247
-0.0276069430769952,-0.0054729752134986,0.0064773539416817,0.2143091946027766,-0.697021172020907,-0.0433484899241554,-0.027818180068235467,0.18390251942235106,-0.004271489369675434,-0.7056534620384155
-0.0303215154439501,-0.0041308606057489,0.0055518179573539,0.2127734616880023,-0.697634245690659,-0.042978076624724,-0.030470997883764842,0.18260323481547983,-0.00282428683554472,-0.706131818709505
-0.0329657710463307,-0.002813920490452,0.0046153847930735,0.2110879543380835,-0.6980323572040675,-0.0426649987879133,-0.033055791260527,0.18112334629408366,-0.0014053018701147685,-0.7064004739506742
-0.0355362855836797,-0.0015234825958277,0.0036694435066698,0.2092567546641579,-0.6982197638438656,-0.0424098847525093,-0.03556892397639433,0.17946605443750543,-1.5474692638362594e-05,-0.7064638442973522
-0.0380298471442821,-0.0002607801422244,0.0027153951391728,0.2072840994354672,-0.6982008826947557,-0.0422132769420138,-0.03800697344338831,0.17763484618354125,0.001344339902560259,-0.7063264343742617
-0.0404434613646453,0.0009730497236041,0.0017546504917232,0.2051743688442786,-0.6979802770122472,-0.042075631195104,-0.04036673732607117,0.1756334833382006,0.002673370637628742,-0.7059928245097334
-0.0427812869664416,0.0021797346072655,0.0007893358365255,0.2029318831287138,-0.6975624153661825,-0.041997294433649,-0.042652048229290244,0.17346582350237205,0.003973982801854595,-0.7054674199410718
-0.0450408129068498,0.0033582572365062,-0.0001791346669504,0.2005608903648683,-0.6969516641519661,-0.0419785045592972,-0.044860200173884805,0.17113580601424638,0.0052454894276301725,-0.7047544457525599
-0.0472194528920752,0.0045075726290716,-0.0011494117477704,0.1980657546080496,-0.6961525178890168,-0.042019414379612,-0.04698842312561541,0.16864761093445035,0.006487143793796743,-0.703858192136581
-0.0493148151514291,0.0056267306704794,-0.0021201466456238,0.1954509536868565,-0.6951695967919005,-0.0421200936219028,-0.049034148502921295,0.16600565285663188,0.007698270718232559,-0.702783015461073
-0.0513247091299262,0.006714878956031,-0.0030899905061875,0.1927210694126438,-0.6940076343621036,-0.042280528946054,-0.050995016778020444,0.16321456864163855,0.008878267312662478,-0.7015333290240459
-0.0532471468045554,0.007771262493704,-0.0040575965610684,0.1898807776657877,-0.6926714649927243,-0.0425006240058618,-0.052868879719060596,0.1602792046879715,0.010026600661412005,-0.7001135941307828
-0.0550803430463033,0.008795222909748,-0.0050216224151966,0.1869348385250054,-0.6911660118494706,-0.042780199647933,-0.05465380157866444,0.15720460385888854,0.011142805263064819,-0.6985283117496687
-0.0568227151425737,0.0097861972414269,-0.0059807323521411,0.1838880864783573,-0.6894962750710476,-0.0431189942520081,-0.056348059339540346,0.15399599212881676,0.012226480331224733,-0.6967820147605583
-0.0584728815241773,0.0107437163411884,-0.0069335996462499,0.1807454207501738,-0.6876673203227153,-0.0435166642134674,-0.05795014206103181,0.15065876501009492,0.01327728698441914,-0.6948792607983162
-0.0600296597439869,0.0116674029166805,-0.007878908872525,0.1775117957757853,-0.685684267732548,-0.0439727845681641,-0.05945874937439308,0.14719847381929127,0.014294945352540426,-0.6928246256887353
-0.0614920637578096,0.012556969232393,-0.0088153582051524,0.1741922118534605,-0.6835522812358626,-0.0444868497591627,-0.0608727891788977,0.14362081184023268,0.01527923162594443,-0.6906226974691067
-0.062859300560698,0.0134122144997955,-0.0097416616956624,0.1707917060003784,-0.681276558349283,-0.0450582745444071,-0.06219137459434567,0.13993160043849712,0.016229975071899112,-0.6882780709811147
-0.0641307662338081,0.0142330219836347,-0.0106565515218459,0.1673153430368064,-0.678862320392033,-0.0456863950437916,-0.06341382022813435,0.13613677517950912,0.01714705504148829,-0.6857953430195507
-0.065306041458057,0.0150193558525625,-0.0115587801987908,0.1637682069199596,-0.6763148031683017,-0.0463704699235648,-0.06453963781683718,0.1322423719995806,0.018030397988365202,-0.6831791080165449
-0.0663848865512821,0.0157712578025102,-0.0124471227437204,0.1601553923463126,-0.6736392481209612,-0.047109681715482,-0.06556853130323616,0.12825451347629593,0.018879974518954564,-0.6804339542376864
-0.067370217546199,0.0164900947994935,-0.0133201772422048,0.1564819134645761,-0.6708407906391196,-0.047903132061469,-0.06650330965377219,0.12417932131587357,0.01969718872867276,-0.6775643525041611
-0.0682627020980047,0.0171762644703684,-0.0141767335770215,0.1527526801798104,-0.667924434197518,-0.0487498421713758,-0.06734459483903103,0.12002288908073436,0.02048233641076451,-0.6745746342673312
-0.0690622428507464,0.017829837718589,-0.0150156909950652,0.1489725837956325,-0.6648951606786843,-0.0496487620966133,-0.06809227540021554,0.11579135161548368,0.021235313312214,-0.6714691119535876
-0.0697688790876384,0.0184509442680531,-0.015835983461763,0.1451465162242931,-0.661757956149883,-0.0505987751668775,-0.06874638888047699,0.11149089520888317,0.021956043573980705,-0.6682521110967337
-0.0703827977582648,0.0190397775565792,-0.0166365742988071,0.1412793637199627,-0.6585178043428405,-0.0515986999631999,-0.0693071321673008,0.10712774552741888,0.022644486755701028,-0.6649279685709164
-0.0709043291287365,0.0195965911345416,-0.017416457652614,0.1373760003911113,-0.6551796798434967,-0.0526472921710958,-0.06977485681264137,0.10270815548480511,0.023300635829650217,-0.6615010303545977
-0.07133394194558,0.0201216947732967,-0.0181746601248552,0.1334412819329664,-0.651748541686529,-0.0537432465291395,-0.0701500638224016,0.09823839332871083,0.023924515037050897,-0.6579756495423095
-0.0716722384053111,0.020615450501712,-0.0189102423299731,0.1294800395931978,-0.6482293273671353,-0.0548851988757085,-0.07043339820299058,0.09372473097446163,0.02451617782190472,-0.6543561845934289
-0.0719199489690147,0.0210782685993319,-0.0196223003688921,0.1254970743749505,-0.6446269472645922,-0.0560717282890685,-0.07062564330949103,0.08917343261140007,0.02507570485493486,-0.6506469977896151
-0.0720779270551596,0.0215106035690204,-0.0203099672150707,0.1214971514797444,-0.6409462794698462,-0.0573013593155185,-0.07072771503405105,0.08459074360533547,0.025603202153920725,-0.6468524538719989
-0.0721471436419614,0.0219129501107423,-0.0209724140097443,0.1174849949913851,-0.6371921650077111,-0.0585725642801009,-0.0707406558710913,0.07998287971828952,0.02609879930528466,-0.6429769188293695
-0.0721286818086517,0.0222858391170049,-0.0216088512637334,0.1134652828007501,-0.6333694034427554,-0.0598837656742034,-0.0706656288938102,0.07535601666457196,0.02656264779055445,-0.6390247588090268
-0.0720237312429757,0.0226298337092967,-0.0222185299637068,0.1094426417701413,-0.6294827488566578,-0.0612333386142324,-0.07050391167423917,0.07071628002012362,0.026994919420177906,-0.6350003391226472
-0.0718335827401533,0.0229455253336266,-0.022800742581285,0.1054216431348203,-0.6255369061836852,-0.0626196133654253,-0.0702568901767895,0.06606973550003407,0.027395804876095345,-0.6309080233204025
-0.0715596227164345,0.0232335299320036,-0.0233548239838513,0.1014067981383766,-0.6215365278899773,-0.0640408779247829,-0.06992605265287521,0.06142237961719995,0.02776551236348931,-0.6267521723076567
-0.0712033277582756,0.0234944842054147,-0.0238801522463928,0.0974025538977156,-0.617486210981536,-0.065495380657046,-0.06951298356182002,0.05678013073323034,0.028104266371229855,-0.6225371434798478
-0.0707662592260909,0.0237290419825671,-0.0243761493641342,0.0934132894926954,-0.6133904943251584,-0.0669813329776165,-0.06901935754089464,0.052148820510932,0.028412306539717536,-0.6182672898525579
-0.0702500579295047,0.023937870707365,-0.0248422818661345,0.0894433122747847,-0.6092538562660627,-0.0684969120763161,-0.0684469334450013,0.04753418577602755,0.02868988663408852,-0.6139469591653361
